period,ratio
2017-08-15,31.86397
2017-08-16,39.68149
2017-08-17,52.15344
2017-08-18,27.66266
2017-08-19,25.84136
2017-08-20,32.31709
2017-08-21,39.25476
2017-08-22,33.4917
2017-08-23,100.0
2017-08-24,46.07364
2017-08-25,25.80616
2017-08-26,22.98623
2017-08-27,32.23791
2017-08-28,22.11077
2017-08-29,31.7056
2017-08-30,21.8908
2017-08-31,16.57208
2017-09-01,11.04658
2017-09-02,14.69359
2017-09-03,10.50107
2017-09-04,8.35422
2017-09-05,7.96709
2017-09-06,12.164
2017-09-07,9.44965
2017-09-08,13.61576
2017-09-09,17.37715
2017-09-10,12.63912
2017-09-11,1.179
2017-09-13,0.02639
2017-09-14,0.06158
2017-09-15,0.06158
