period,ratio
2017-09-14,100.0
2017-09-15,77.82258
2017-09-16,91.53225
2017-09-17,60.48387
2017-09-18,33.06451
2017-09-19,31.04838
2017-09-20,20.56451
2017-09-21,16.93548
2017-09-22,16.12903
2017-09-23,26.6129
2017-09-24,20.16129
2017-09-25,10.88709
2017-09-26,15.7258
2017-09-27,13.30645
2017-09-28,9.27419
2017-09-29,13.70967
2017-09-30,8.87096
2017-10-01,25.40322
2017-10-02,42.74193
2017-10-03,18.14516
2017-10-04,20.96774
2017-10-05,20.96774
2017-10-06,16.53225
2017-10-07,13.70967
2017-10-08,10.48387
2017-10-09,15.7258
2017-10-10,5.64516
2017-10-11,2.82258
2017-10-12,6.04838
2017-10-13,10.88709
2017-10-14,8.87096
