period,ratio
2017-05-03,98.14148
2017-05-04,100.0
2017-05-05,88.34932
2017-05-06,83.91286
2017-05-07,73.70103
2017-05-08,73.56115
2017-05-09,67.8657
2017-05-10,49.18065
2017-05-11,40.56754
2017-05-12,41.02717
2017-05-13,46.82254
2017-05-14,42.62589
2017-05-15,33.73301
2017-05-16,34.8721
2017-05-17,35.33173
2017-05-18,25.31974
2017-05-19,24.64028
2017-05-20,25.17985
2017-05-21,23.14148
2017-05-22,22.48201
2017-05-23,19.90407
2017-05-24,18.42525
2017-05-25,19.60431
2017-05-26,21.96243
2017-05-27,25.87929
2017-05-28,22.02238
2017-05-29,18.44524
2017-05-30,16.26698
2017-05-31,16.78657
2017-06-01,12.54996
2017-06-02,25.9992
2017-06-03,63.70903
