period,ratio
2017-10-26,100.0
2017-10-27,98.06028
2017-10-28,65.2087
2017-10-29,58.68593
2017-10-30,48.42635
2017-10-31,54.62584
2017-11-01,33.93553
2017-11-02,47.0096
2017-11-03,42.97803
2017-11-04,45.51678
2017-11-05,44.06199
2017-11-06,23.63791
2017-11-07,23.76152
2017-11-08,18.5319
2017-11-09,11.78092
2017-11-10,11.56223
2017-11-11,17.16268
2017-11-12,16.47808
2017-11-13,11.42911
2017-11-14,14.1295
2017-11-15,10.98221
2017-11-16,8.67167
2017-11-17,7.96805
2017-11-18,9.56546
2017-11-19,7.65427
2017-11-20,5.83816
2017-11-21,5.16306
2017-11-22,4.8588
2017-11-23,4.39288
2017-11-24,5.15356
2017-11-25,5.50537
2017-11-26,4.61158
