period,ratio
2017-02-02,78.11429
2017-02-03,76.47372
2017-02-04,100.0
2017-02-05,99.82189
2017-02-06,58.63208
2017-02-07,46.28505
2017-02-08,41.75992
2017-02-09,31.96786
2017-02-10,34.36033
2017-02-11,43.35276
2017-02-12,40.64815
2017-02-13,25.78563
2017-02-14,19.80261
2017-02-15,20.17718
2017-02-16,13.09616
2017-02-17,13.77736
2017-02-18,17.11636
2017-02-19,18.22905
2017-02-20,10.85792
2017-02-21,8.94652
2017-02-22,9.00986
2017-02-23,7.95868
2017-02-24,7.88799
2017-02-25,9.65343
2017-02-26,9.69107
2017-02-27,9.01904
2017-02-28,7.62359
2017-03-01,7.99265
2017-03-02,6.58342
