period,ratio
2017-06-28,91.67596
2017-06-29,80.04571
2017-06-30,85.27082
2017-07-01,44.15032
2017-07-02,18.8965
2017-07-03,42.25269
2017-07-04,46.99409
2017-07-05,100.0
2017-07-06,42.31648
2017-07-07,38.04815
2017-07-08,44.30447
2017-07-09,33.41306
2017-07-10,31.71742
2017-07-11,30.64901
2017-07-12,39.72253
2017-07-13,26.2797
2017-07-14,34.05092
2017-07-15,37.84085
2017-07-16,41.20023
2017-07-17,7.85095
2017-07-18,2.46106
2017-07-19,1.97735
2017-07-20,1.82852
2017-07-21,1.65842
2017-07-22,1.67437
2017-07-23,1.64779
2017-07-24,1.40328
2017-07-25,1.09498
2017-07-26,1.46707
2017-07-27,1.9614
2017-07-28,2.25907
