period,ratio
2017-12-07,2.90452
2017-12-08,25.3894
2017-12-09,42.90819
2017-12-10,52.29979
2017-12-11,44.25508
2017-12-12,62.39692
2017-12-13,77.44181
2017-12-14,100.0
2017-12-15,45.55616
2017-12-16,49.63349
2017-12-17,29.63166
2017-12-18,3.84826
2017-12-19,0.50393
2017-12-20,0.27487
2017-12-21,0.33901
2017-12-22,0.27487
2017-12-23,0.22906
2017-12-24,0.25655
2017-12-25,0.27487
2017-12-26,0.20157
2017-12-27,0.16492
2017-12-28,0.13743
2017-12-29,0.13743
2017-12-30,0.33901
2017-12-31,0.41231
2018-01-01,0.20157
2018-01-02,0.11911
2018-01-03,0.1466
2018-01-04,0.0733
2018-01-05,0.10995
2018-01-06,0.20157
2018-01-07,0.18325
