period,ratio
2017-05-03,100.0
2017-05-04,86.85639
2017-05-05,79.87268
2017-05-06,55.12076
2017-05-07,43.56862
2017-05-08,56.35648
2017-05-09,75.30425
2017-05-10,29.50758
2017-05-11,31.66073
2017-05-12,35.63003
2017-05-13,53.19228
2017-05-14,44.05542
2017-05-15,31.13649
2017-05-16,5.48586
2017-05-17,5.26118
2017-05-18,5.71054
2017-05-19,6.79648
2017-05-20,11.6832
2017-05-21,8.42538
2017-05-22,4.25014
2017-05-23,5.3548
2017-05-24,5.39224
2017-05-25,4.69949
2017-05-26,7.11477
2017-05-27,12.07639
2017-05-28,12.00149
2017-05-29,7.91986
2017-05-30,6.68414
2017-05-31,15.48399
2017-06-01,20.5205
2017-06-02,19.00393
2017-06-03,20.5205
