rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate
4,4,0,OLD,20158485,옥자,2017-06-29,233010500,4.4,-58280000,-20,896858400,30087,-7194,-19.3,116847,103,373,2017-07-02
5,5,0,OLD,20166488,미이라,2017-06-06,137442300,2.6,3175600,2.4,30308699078,16355,378,2.4,3661281,322,598,2017-07-02
6,6,0,OLD,20166384,하루,2017-06-15,106433000,2.0,-5247244,-4.7,8944468942,12739,-702,-5.2,1111858,409,857,2017-07-02
7,7,0,OLD,20176961,지랄발광 17세,2017-06-28,88298100,1.7,8070800,10.1,316435000,10311,901,9.6,39721,86,423,2017-07-02
8,8,2,OLD,20175821,언더더씨,2017-06-22,58040800,1.1,15901600,37.7,288762000,7359,1946,36,37375,115,182,2017-07-02
9,9,0,OLD,20178121,부니베어: 로거빅 컴백홈 프로젝트,2017-06-29,53321000,1.0,2882800,5.7,120018100,7217,282,4.1,16481,268,394,2017-07-02
10,10,-2,OLD,20162343,악녀,2017-06-08,60680900,1.2,-6199800,-9.3,9630308344,7103,-807,-10.2,1192888,220,386,2017-07-02
1,1,0,OLD,20178982,박열,2017-06-28,836172000,52.1,-1765426600,-67.9,9954428970,113352,-199836,-63.8,1293913,1089,5350,2017-07-03
2,2,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,246206700,15.3,-946952400,-79.4,20226339128,31444,-109407,-77.7,2449582,807,3213,2017-07-03
3,3,0,OLD,20159647,리얼,2017-06-28,159148000,9.9,-269350400,-62.9,2855740530,21996,-28738,-56.6,395717,634,2401,2017-07-03
4,4,0,OLD,20158485,옥자,2017-06-29,96769400,6.0,-136241100,-58.5,993627800,13246,-16841,-56,130093,92,326,2017-07-03
5,5,0,OLD,20166488,미이라,2017-06-06,45070200,2.8,-92372100,-67.2,30353769278,6130,-10225,-62.5,3667411,287,601,2017-07-03
6,6,0,OLD,20166384,하루,2017-06-15,39556600,2.5,-66876400,-62.8,8984025542,5406,-7333,-57.6,1117264,376,842,2017-07-03
7,7,0,OLD,20176961,지랄발광 17세,2017-06-28,38166400,2.4,-50131700,-56.8,354601400,4979,-5332,-51.7,44700,86,422,2017-07-03
8,8,2,OLD,20162343,악녀,2017-06-08,29907200,1.9,-30773700,-50.7,9660215544,4046,-3057,-43,1196934,241,491,2017-07-03
9,9,5,OLD,20020186,헤드윅,2002-08-09,17758900,1.1,-11407700,-39.1,168204231,2280,-1039,-31.3,21772,90,166,2017-07-03
10,10,2,OLD,20174602,노무현입니다,2017-05-25,14496500,0.9,-28759600,-66.5,14402688312,2034,-3264,-61.6,1833227,163,275,2017-07-03
1,1,0,OLD,20178982,박열,2017-06-28,765695800,48.5,-70476200,-8.4,10720124770,104154,-9198,-8.1,1398067,1102,5343,2017-07-04
2,2,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,238474900,15.1,-7731800,-3.1,20464814028,30372,-1072,-3.4,2479954,801,3174,2017-07-04
3,3,0,OLD,20159647,리얼,2017-06-28,144161600,9.1,-14986400,-9.4,2999902130,20030,-1966,-8.9,415747,635,2347,2017-07-04
4,4,0,OLD,20158485,옥자,2017-06-29,92658400,5.9,-4111000,-4.2,1086286200,12652,-594,-4.5,142745,97,334,2017-07-04
5,5,0,OLD,20166488,미이라,2017-06-06,44304700,2.8,-765500,-1.7,30398073978,5985,-145,-2.4,3673396,282,600,2017-07-04
6,6,0,OLD,20166384,하루,2017-06-15,42487200,2.7,2930600,7.4,9026512742,5809,403,7.5,1123073,379,837,2017-07-04
7,7,0,OLD,20176961,지랄발광 17세,2017-06-28,35682100,2.3,-2484300,-6.5,390283500,4716,-263,-5.3,49416,90,417,2017-07-04
8,8,0,OLD,20162343,악녀,2017-06-08,27094200,1.7,-2813000,-9.4,9687309744,3656,-390,-9.6,1200590,240,481,2017-07-04
9,9,3,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,27943000,1.8,19895000,247.2,55635000,3098,2092,208,6197,8,8,2017-07-04
10,10,0,OLD,20174602,노무현입니다,2017-05-25,16299300,1.0,1802800,12.4,14418987612,2409,375,18.4,1835636,163,279,2017-07-04
1,1,8,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,4247740050,84.8,4219797050,15101.4,4303375050,545302,542204,17501.7,551499,1703,9117,2017-07-05
2,2,-1,OLD,20178982,박열,2017-06-28,431482500,8.6,-334213300,-43.6,11151607270,59576,-44578,-42.8,1457643,743,3228,2017-07-05
3,3,0,OLD,20159647,리얼,2017-06-28,67192100,1.3,-76969500,-53.4,3067094230,10820,-9210,-46,426567,353,614,2017-07-05
4,4,0,OLD,20158485,옥자,2017-06-29,74836200,1.5,-17822200,-19.2,1161122400,10095,-2557,-20.2,152840,91,276,2017-07-05
5,5,-3,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,64895300,1.3,-173579600,-72.8,20529709328,8739,-21633,-71.2,2488693,392,988,2017-07-05
6,6,1,OLD,20176961,지랄발광 17세,2017-06-28,23001700,0.5,-12680400,-35.5,413285200,3055,-1661,-35.2,52471,110,327,2017-07-05
7,7,4,OLD,20020186,헤드윅,2002-08-09,10634700,0.2,-5448800,-33.9,194922431,1384,-794,-36.5,25334,64,109,2017-07-05
8,8,-2,OLD,20166384,하루,2017-06-15,7741700,0.2,-34745500,-81.8,9034254442,1124,-4685,-80.7,1124197,120,156,2017-07-05
9,9,1,OLD,20174602,노무현입니다,2017-05-25,7422400,0.1,-8876900,-54.5,14426410012,1098,-1311,-54.4,1836734,69,106,2017-07-05
10,10,9,OLD,20178121,부니베어: 로거빅 컴백홈 프로젝트,2017-06-29,5343500,0.1,1361000,34.2,131888600,943,245,35.1,18507,49,56,2017-07-05
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,3156783500,81.5,-1090956550,-25.7,7460158550,405399,-139903,-25.7,956898,1733,9170,2017-07-06
2,2,0,OLD,20178982,박열,2017-06-28,405622100,10.5,-25860400,-6,11557229370,56290,-3286,-5.5,1513933,756,3182,2017-07-06
3,3,1,OLD,20158485,옥자,2017-06-29,68173900,1.8,-6662300,-8.9,1229296300,9376,-719,-7.1,162216,93,273,2017-07-06
4,4,1,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,63042600,1.6,-1852700,-2.9,20592751928,8558,-181,-2.1,2497251,380,901,2017-07-06
5,5,-2,OLD,20159647,리얼,2017-06-28,41591700,1.1,-25600400,-38.1,3108685930,5955,-4865,-45,432522,313,503,2017-07-06
6,6,0,OLD,20176961,지랄발광 17세,2017-06-28,22811400,0.6,-190300,-0.8,436096600,3060,5,0.2,55531,109,300,2017-07-06
7,7,50,OLD,20176102,그 후,2017-07-06,15539300,0.4,15224300,4833.1,17518300,2170,2123,4517,2425,156,279,2017-07-06
8,8,13,OLD,20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,9974000,0.3,7253000,266.6,362813500,1332,982,280.6,43254,13,18,2017-07-06
9,9,-2,OLD,20020186,헤드윅,2002-08-09,7798900,0.2,-2835800,-26.7,202721331,1070,-314,-22.7,26404,52,95,2017-07-06
10,10,76,OLD,20176511,베를린 신드롬,2017-07-06,7179000,0.2,7141000,18792.1,11073000,998,992,16533.3,1486,73,146,2017-07-06
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,4552872932,81.8,1396089432,44.2,12013031482,537526,132127,32.6,1494424,1796,9533,2017-07-07
2,2,0,OLD,20178982,박열,2017-06-28,586398568,10.5,180776468,44.6,12143627938,73706,17416,30.9,1587639,747,3185,2017-07-07
3,3,1,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,102013500,1.8,38970900,61.8,20694765428,12684,4126,48.2,2509935,399,950,2017-07-07
4,4,-1,OLD,20158485,옥자,2017-06-29,82408400,1.5,14234500,20.9,1311704700,10831,1455,15.5,173047,102,303,2017-07-07
5,5,0,OLD,20159647,리얼,2017-06-28,42265000,0.8,673300,1.6,3150950930,5625,-330,-5.5,438147,313,473,2017-07-07
6,6,0,OLD,20176961,지랄발광 17세,2017-06-28,34619400,0.6,11808000,51.8,470716000,4322,1262,41.2,59853,119,313,2017-07-07
7,7,0,NEW,20179807,젝스키스 20주년 기념 하와이 영상 NEW KIES ON THE [HONOLULU], ,24240500,0.4,24240500,100,24240500,2529,2529,100,2529,14,26,2017-07-07
8,8,-1,OLD,20176102,그 후,2017-07-06,17509202,0.3,1969902,12.7,35027502,2154,-16,-0.7,4579,168,291,2017-07-07
9,9,0,OLD,20020186,헤드윅,2002-08-09,11802500,0.2,4003600,51.3,214523831,1394,324,30.3,27798,58,102,2017-07-07
10,10,0,OLD,20176511,베를린 신드롬,2017-07-06,9581700,0.2,2402700,33.5,20654700,1175,177,17.7,2661,78,146,2017-07-07
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,9290724642,82.6,4737851710,104.1,21303756124,1098751,561225,104.4,2593175,1965,10679,2017-07-08
2,2,0,OLD,20178982,박열,2017-06-28,1113682758,9.9,527284190,89.9,13257310696,136469,62763,85.2,1724108,708,2897,2017-07-08
3,3,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,231723500,2.1,129710000,127.1,20926488928,29332,16648,131.3,2539267,401,834,2017-07-08
4,4,0,OLD,20158485,옥자,2017-06-29,177907800,1.6,95499400,115.9,1489612500,22912,12081,111.5,195959,104,322,2017-07-08
5,5,1,OLD,20176961,지랄발광 17세,2017-06-28,51614200,0.5,16994800,49.1,522330200,6277,1955,45.2,66130,109,283,2017-07-08
6,6,-1,OLD,20159647,리얼,2017-06-28,43563400,0.4,1298400,3.1,3194514330,5774,149,2.6,443921,240,335,2017-07-08
7,7,21,OLD,20175821,언더더씨,2017-06-22,38224500,0.3,36459500,2065.7,335008100,4921,4628,1579.5,43576,86,125,2017-07-08
8,8,14,OLD,20176741,꼬마참새 리차드: 아프리카 원정대,2017-06-15,33211500,0.3,30528100,1137.7,542979000,4413,3984,928.7,73096,59,99,2017-07-08
9,9,14,OLD,20176983,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,32231500,0.3,28536000,772.2,398740500,3990,3570,850,47664,27,35,2017-07-08
10,10,16,OLD,20177202,토마스와 친구들: 수수께끼 해적선과 보물찾기,2017-06-29,23512900,0.2,21237600,933.4,118893200,3562,3234,986,17730,113,159,2017-07-08
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,8168301700,83.1,-1122422942,-12.1,29472057824,970771,-127980,-11.6,3563946,1965,10524,2017-07-09
2,2,0,OLD,20178982,박열,2017-06-28,958855700,9.8,-154827058,-13.9,14216166396,118132,-18337,-13.4,1842240,686,2775,2017-07-09
3,3,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,214510100,2.2,-17213400,-7.4,21140999028,27613,-1719,-5.9,2566880,394,814,2017-07-09
4,4,0,OLD,20158485,옥자,2017-06-29,146034000,1.5,-31873800,-17.9,1635646500,19186,-3726,-16.3,215145,97,300,2017-07-09
5,5,0,OLD,20176961,지랄발광 17세,2017-06-28,42838900,0.4,-8775300,-17,565169100,5270,-1007,-16,71400,110,261,2017-07-09
6,6,2,OLD,20176741,꼬마참새 리차드: 아프리카 원정대,2017-06-15,35373600,0.4,2162100,6.5,578352600,4641,228,5.2,77737,63,108,2017-07-09
7,7,-1,OLD,20159647,리얼,2017-06-28,34498900,0.4,-9064500,-20.8,3229013230,4509,-1265,-21.9,448430,228,315,2017-07-09
8,8,-1,OLD,20175821,언더더씨,2017-06-22,34022000,0.3,-4202500,-11,369030100,4294,-627,-12.7,47870,83,122,2017-07-09
9,9,1,OLD,20177202,토마스와 친구들: 수수께끼 해적선과 보물찾기,2017-06-29,26564500,0.3,3051600,13,145457700,4047,485,13.6,21777,114,156,2017-07-09
10,10,3,OLD,20178121,부니베어: 로거빅 컴백홈 프로젝트,2017-06-29,14915300,0.2,599800,4.2,169278800,2158,76,3.7,24290,102,135,2017-07-09
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,1977266100,78.3,-6191035600,-75.8,31449323924,254624,-716147,-73.8,3818570,1761,9331,2017-07-10
2,2,0,OLD,20178982,박열,2017-06-28,313715800,12.4,-645139900,-67.3,14529882196,43647,-74485,-63.1,1885887,691,2941,2017-07-10
3,3,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,45718400,1.8,-168791700,-78.7,21186717428,6203,-21410,-77.5,2573083,371,848,2017-07-10
4,4,0,OLD,20158485,옥자,2017-06-29,42437500,1.7,-103596500,-70.9,1678084000,5864,-13322,-69.4,221009,83,256,2017-07-10
5,5,0,NEW,20162869,택시운전사,2017-08-02,25236000,1.0,25236000,100,26838000,4036,4036,100,4218,8,12,2017-07-10
6,6,1,OLD,20159647,리얼,2017-06-28,18284900,0.7,-16214000,-47,3247298130,2562,-1947,-43.2,450992,271,393,2017-07-10
7,7,-2,OLD,20176961,지랄발광 17세,2017-06-28,18528000,0.7,-24310900,-56.7,583697100,2471,-2799,-53.1,73871,111,280,2017-07-10
8,8,3,OLD,20176102,그 후,2017-07-06,8781000,0.3,-8057400,-47.9,80748508,1246,-857,-40.8,10424,147,243,2017-07-10
9,9,3,OLD,20020186,헤드윅,2002-08-09,6293000,0.2,-9453200,-60,253277131,866,-1075,-55.4,32606,55,92,2017-07-10
10,10,3,OLD,20174602,노무현입니다,2017-05-25,5739700,0.2,-7853700,-57.8,14476106412,856,-832,-49.3,1843179,60,94,2017-07-10
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,2051712700,74.3,74446600,3.8,33501036624,267167,12543,4.9,4085737,1797,9249,2017-07-11
2,2,0,OLD,20178982,박열,2017-06-28,322814100,11.7,9098300,2.9,14852696296,45160,1513,3.5,1931047,710,2904,2017-07-11
3,3,2,OLD,20162869,택시운전사,2017-08-02,102167000,3.7,76931000,304.8,129005000,16990,12954,321,21208,83,89,2017-07-11
4,4,0,OLD,20158485,옥자,2017-06-29,50751600,1.8,8314100,19.6,1728835600,6969,1105,18.8,227978,93,270,2017-07-11
5,5,-2,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,49794500,1.8,4076100,8.9,21236511928,6793,590,9.5,2579876,382,863,2017-07-11
6,6,17,OLD,20081056,다크 나이트,2008-08-06,28924500,1.0,26413000,1051.7,27092605000,3701,3396,1113.4,4091598,32,32,2017-07-11
7,7,0,OLD,20176961,지랄발광 17세,2017-06-28,21480000,0.8,2952000,15.9,605177100,2869,398,16.1,76740,115,271,2017-07-11
8,8,-2,OLD,20159647,리얼,2017-06-28,18665800,0.7,380900,2.1,3265963930,2693,131,5.1,453685,260,377,2017-07-11
9,9,7,OLD,20177761,오즈: 신기한 마법가루,2017-07-20,11252000,0.4,7752000,221.5,14752000,1544,1044,208.8,2044,13,13,2017-07-11
10,10,-2,OLD,20176102,그 후,2017-07-06,9949400,0.4,1168400,13.3,90697908,1431,185,14.8,11855,138,229,2017-07-11
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,1644824300,67.8,-406888400,-19.8,35145860924,215812,-51355,-19.2,4301549,1705,8859,2017-07-12
2,2,0,OLD,20178982,박열,2017-06-28,275712300,11.4,-47101800,-14.6,15128408596,39140,-6020,-13.3,1970187,653,2601,2017-07-12
3,3,31,OLD,20177501,플립,2017-07-12,105250200,4.3,103506200,5935,113637400,14315,14097,6466.5,15297,186,634,2017-07-12
4,4,42,OLD,20174801,내 사랑,2017-07-12,82833300,3.4,81889300,8674.7,124346200,11526,11421,10877.1,16831,175,591,2017-07-12
5,5,1,OLD,20081056,다크 나이트,2008-08-06,64369900,2.7,35445400,122.5,27156974900,8474,4773,129,4100072,126,399,2017-07-12
6,6,2,OLD,20159647,리얼,2017-06-28,34511500,1.4,15845700,84.9,3300475430,6373,3680,136.7,460058,182,243,2017-07-12
7,7,-3,OLD,20158485,옥자,2017-06-29,42848400,1.8,-7903200,-15.6,1771684000,5949,-1020,-14.6,233927,92,257,2017-07-12
8,8,-5,OLD,20162869,택시운전사,2017-08-02,28710000,1.2,-73457000,-71.9,157715000,4785,-12205,-71.8,25993,23,23,2017-07-12
9,9,-4,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,31423600,1.3,-18370900,-36.9,21267935528,4360,-2433,-35.8,2584236,293,615,2017-07-12
10,10,-3,OLD,20176961,지랄발광 17세,2017-06-28,10065500,0.4,-11414500,-53.1,615242600,1375,-1494,-52.1,78115,79,148,2017-07-12
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,1403485100,61.2,-241339200,-14.7,36549346024,183923,-31889,-14.8,4485472,1668,8446,2017-07-13
2,2,0,OLD,20178982,박열,2017-06-28,250446100,10.9,-25266200,-9.2,15378854696,35493,-3647,-9.3,2005680,594,2139,2017-07-13
3,3,0,NEW,20175522,카3: 새로운 도전,2017-07-13,113212200,4.9,113212200,100,156858200,17037,17037,100,21801,530,1181,2017-07-13
4,4,-1,OLD,20177501,플립,2017-07-12,120472500,5.3,15222300,14.5,234109900,16339,2024,14.1,31636,205,632,2017-07-13
5,5,-1,OLD,20174801,내 사랑,2017-07-12,87828600,3.8,4995300,6,212174800,12104,578,5,28935,191,602,2017-07-13
6,6,5,OLD,20176562,예수는 역사다,2017-07-13,53225900,2.3,46655900,710.1,92061900,7960,6730,547.2,13985,197,293,2017-07-13
7,7,-2,OLD,20081056,다크 나이트,2008-08-06,59904600,2.6,-4465300,-6.9,27216879500,7767,-707,-8.3,4107839,132,389,2017-07-13
8,8,-1,OLD,20158485,옥자,2017-06-29,34205500,1.5,-8642900,-20.2,1805889500,4635,-1314,-22.1,238562,86,234,2017-07-13
9,9,0,NEW,20179245,판타스틱 단편 걸작선 1, ,24000000,1.0,24000000,100,24000000,4000,4000,100,4000,3,20,2017-07-13
10,10,-2,OLD,20162869,택시운전사,2017-08-02,21990000,1.0,-6720000,-23.4,179705000,3613,-1172,-24.5,29606,19,19,2017-07-13
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,2143060542,64.5,739575442,52.7,38692406566,256830,72907,39.6,4742302,1700,8751,2017-07-14
2,2,0,OLD,20178982,박열,2017-06-28,354964342,10.7,104518242,41.7,15733819038,45994,10501,29.6,2051674,630,2223,2017-07-14
3,3,1,OLD,20177501,플립,2017-07-12,180557400,5.4,60084900,49.9,414667300,21784,5445,33.3,53420,227,733,2017-07-14
4,4,-1,OLD,20175522,카3: 새로운 도전,2017-07-13,134365558,4.0,21153358,18.7,291223758,18730,1693,9.9,40531,553,1190,2017-07-14
5,5,0,OLD,20174801,내 사랑,2017-07-12,111573800,3.4,23745200,27,323748600,13898,1794,14.8,42833,210,625,2017-07-14
6,6,1,OLD,20081056,다크 나이트,2008-08-06,84250400,2.5,24345800,40.6,27301129900,9853,2086,26.9,4117692,146,424,2017-07-14
7,7,-1,OLD,20176562,예수는 역사다,2017-07-13,56594600,1.7,3368700,6.3,148656500,7670,-290,-3.6,21655,205,306,2017-07-14
8,8,0,OLD,20158485,옥자,2017-06-29,49113500,1.5,14908000,43.6,1855003000,6559,1924,41.5,245121,89,242,2017-07-14
9,9,1,OLD,20162869,택시운전사,2017-08-02,31077000,0.9,9087000,41.3,210782000,5003,1390,38.5,34609,27,28,2017-07-14
10,10,1,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,31695300,1.0,12199700,62.6,21319126428,4027,1385,52.4,2590905,212,328,2017-07-14
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,5301827757,65.3,3158767215,147.4,43994234323,632067,375237,146.1,5374369,1781,9257,2017-07-15
2,2,2,OLD,20175522,카3: 새로운 도전,2017-07-13,948461043,11.7,814095485,605.9,1239684801,126361,107631,574.6,166892,800,2178,2017-07-15
3,3,-1,OLD,20178982,박열,2017-06-28,688937257,8.5,333972915,94.1,16422756295,85482,39488,85.9,2137156,638,2025,2017-07-15
4,4,-1,OLD,20177501,플립,2017-07-12,352230100,4.3,171672700,95.1,766897400,41661,19877,91.2,95081,249,873,2017-07-15
5,5,0,OLD,20174801,내 사랑,2017-07-12,184449700,2.3,72875900,65.3,508198300,22392,8494,61.1,65225,232,562,2017-07-15
6,6,0,OLD,20081056,다크 나이트,2008-08-06,150444300,1.9,66193900,78.6,27451574200,17225,7372,74.8,4134917,153,382,2017-07-15
7,7,1,OLD,20158485,옥자,2017-06-29,99951000,1.2,50837500,103.5,1954954000,12912,6353,96.9,258033,93,265,2017-07-15
8,8,-1,OLD,20176562,예수는 역사다,2017-07-13,91003100,1.1,34408500,60.8,239659600,11823,4153,54.1,33478,199,297,2017-07-15
9,9,1,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,69804900,0.9,38109600,120.2,21388931328,8824,4797,119.1,2599729,203,312,2017-07-15
10,10,2,OLD,20161872,너의 이름은.,2017-01-04,31218600,0.4,17297200,124.2,29460205356,4049,2286,129.7,3661217,198,289,2017-07-15
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,4416140150,63.0,-885687607,-16.7,48410374473,528457,-103610,-16.4,5902826,1762,8901,2017-07-16
2,2,0,OLD,20175522,카3: 새로운 도전,2017-07-13,922140200,13.2,-26320843,-2.8,2161825001,121870,-4491,-3.6,288762,798,2163,2017-07-16
3,3,0,OLD,20178982,박열,2017-06-28,607606300,8.7,-81330957,-11.8,17030362595,75059,-10423,-12.2,2212215,620,1948,2017-07-16
4,4,0,OLD,20177501,플립,2017-07-12,334341000,4.8,-17889100,-5.1,1101238400,39542,-2119,-5.1,134623,248,864,2017-07-16
5,5,0,OLD,20174801,내 사랑,2017-07-12,172569000,2.5,-11880700,-6.4,680767300,20771,-1621,-7.2,85996,233,552,2017-07-16
6,6,2,OLD,20176562,예수는 역사다,2017-07-13,109627200,1.6,18624100,20.5,349286800,14274,2451,20.7,47752,217,316,2017-07-16
7,7,-1,OLD,20081056,다크 나이트,2008-08-06,118372600,1.7,-32071700,-21.3,27569946800,13845,-3380,-19.6,4148762,151,356,2017-07-16
8,8,-1,OLD,20158485,옥자,2017-06-29,79610900,1.1,-20340100,-20.4,2034564900,10419,-2493,-19.3,268452,93,257,2017-07-16
9,9,0,OLD,20166967,트랜스포머: 최후의 기사,2017-06-21,58387900,0.8,-11417000,-16.4,21447319228,7394,-1430,-16.2,2607123,191,292,2017-07-16
10,10,1,OLD,20179245,판타스틱 단편 걸작선 1, ,30000000,0.4,6000000,25,102000000,5000,1000,25,17000,3,24,2017-07-16
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,958471900,54.4,-3457668250,-78.3,49368846373,124148,-404309,-76.5,6026974,1600,8068,2017-07-17
2,2,1,OLD,20178982,박열,2017-06-28,200598000,11.4,-407008300,-67,17230960595,27965,-47094,-62.7,2240180,577,2100,2017-07-17
3,3,1,OLD,20177501,플립,2017-07-12,141227500,8.0,-193113500,-57.8,1242465900,18975,-20567,-52,153598,200,895,2017-07-17
4,4,1,OLD,20174801,내 사랑,2017-07-12,100272500,5.7,-72296500,-41.9,781039800,13411,-7360,-35.4,99407,204,687,2017-07-17
5,5,-3,OLD,20175522,카3: 새로운 도전,2017-07-13,66649000,3.8,-855491200,-92.8,2228474001,9753,-112117,-92,298515,488,1080,2017-07-17
6,6,0,OLD,20176562,예수는 역사다,2017-07-13,61085800,3.5,-48541400,-44.3,410372600,8679,-5595,-39.2,56431,204,364,2017-07-17
7,7,0,OLD,20081056,다크 나이트,2008-08-06,46705400,2.6,-71667200,-60.5,27616652200,5872,-7973,-57.6,4154634,143,413,2017-07-17
8,8,2,OLD,20179245,판타스틱 단편 걸작선 1, ,30000000,1.7,0,0,132000000,5000,0,0,22000,3,24,2017-07-17
9,9,-1,OLD,20158485,옥자,2017-06-29,25662400,1.5,-53948500,-67.8,2060227300,3487,-6932,-66.5,271939,75,211,2017-07-17
10,10,0,NEW,20162869,택시운전사,2017-08-02,20363000,1.2,20363000,100,245319000,3125,3125,100,39950,18,19,2017-07-17
1,1,0,OLD,20167303,스파이더맨: 홈 커밍,2017-07-05,853658600,48.9,-104813300,-10.9,50222504973,111280,-12868,-10.4,6138254,1617,7934,2017-07-18
2,2,0,OLD,20178982,박열,2017-06-28,185874100,10.7,-14723900,-7.3,17416834695,26207,-1758,-6.3,2266387,602,2074,2017-07-18
3,3,0,OLD,20177501,플립,2017-07-12,144710700,8.3,3483200,2.5,1387176600,19596,621,3.3,173194,219,923,2017-07-18
4,4,0,OLD,20174801,내 사랑,2017-07-12,103418400,5.9,3145900,3.1,884458200,13867,456,3.4,113274,210,682,2017-07-18
5,5,5,OLD,20162869,택시운전사,2017-08-02,79896000,4.6,59533000,292.4,325215000,12873,9748,311.9,52823,73,75,2017-07-18
6,6,-1,OLD,20175522,카3: 새로운 도전,2017-07-13,67338000,3.9,689000,1,2295812001,10271,518,5.3,308786,504,1050,2017-07-18
7,7,-1,OLD,20176562,예수는 역사다,2017-07-13,62521900,3.6,1436100,2.4,472894500,9120,441,5.1,65551,210,371,2017-07-18
8,8,-1,OLD,20081056,다크 나이트,2008-08-06,39560200,2.3,-7145200,-15.3,27656212400,5058,-814,-13.9,4159692,142,392,2017-07-18
9,9,-1,OLD,20179245,판타스틱 단편 걸작선 1, ,24000000,1.4,-6000000,-20,156000000,4000,-1000,-20,26000,3,20,2017-07-18
10,10,-1,OLD,20158485,옥자,2017-06-29,24137200,1.4,-1525200,-5.9,2084364500,3336,-151,-4.3,275275,78,214,2017-07-18
