rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate
4,4,0,OLD,20167905,비정규직 특수요원,2017-03-16,271455700,3.9,-15690400,-5.5,901753700,33426,-2227,-6.2,114741,497,1460,2017-03-19
5,5,0,OLD,20167904,라라랜드,2016-12-07,66277800,1.0,-5418700,-7.6,28864350333,7953,-403,-4.8,3453504,156,247,2017-03-19
6,6,0,OLD,20150971,해빙,2017-03-01,54972900,0.8,-14526200,-20.9,9854927322,6417,-1773,-21.6,1197869,250,487,2017-03-19
7,7,0,OLD,20178942,스페이스 비트윈 어스,2017-03-16,37604000,0.5,-13580539,-26.5,173597361,4726,-1681,-26.2,22200,360,598,2017-03-19
8,8,0,OLD,20168750,파도가 지나간 자리,2017-03-08,29447400,0.4,-6210900,-17.4,533261100,3583,-647,-15.3,68026,102,146,2017-03-19
9,9,0,OLD,20166421,재심,2017-02-15,24776300,0.4,-5318700,-17.7,19227864637,2943,-658,-18.3,2415253,120,172,2017-03-19
10,10,0,OLD,20165927,문라이트,2017-02-22,23856700,0.3,-4780100,-16.7,1283456595,2770,-516,-15.7,159288,73,115,2017-03-19
1,1,0,OLD,20164721,미녀와 야수,2017-03-16,1124594800,64.3,-3656654650,-76.5,14441932049,144248,-420229,-74.4,1715678,1336,6305,2017-03-20
2,2,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,184077300,10.5,-849831500,-82.2,13093596383,24550,-100322,-80.3,1573739,589,2352,2017-03-20
3,3,0,OLD,20161827,로건,2017-03-01,145551600,8.3,-325418100,-69.1,17863985923,19285,-34975,-64.5,2102252,508,1596,2017-03-20
4,4,0,OLD,20167905,비정규직 특수요원,2017-03-16,87410500,5.0,-184045200,-67.8,989164200,12282,-21144,-63.3,127023,453,1518,2017-03-20
5,5,0,OLD,20167904,라라랜드,2016-12-07,24374000,1.4,-41903800,-63.2,28888724333,3252,-4701,-59.1,3456756,161,264,2017-03-20
6,6,0,NEW,20167902,보통사람,2017-03-23,20664000,1.2,20664000,100,35730000,2583,2583,100,4855,12,12,2017-03-20
7,7,0,OLD,20178942,스페이스 비트윈 어스,2017-03-16,15571500,0.9,-22032500,-58.6,189168861,2191,-2535,-53.6,24391,327,626,2017-03-20
8,8,-2,OLD,20150971,해빙,2017-03-01,15804000,0.9,-39168900,-71.3,9870731322,2104,-4313,-67.2,1199973,226,469,2017-03-20
9,9,-1,OLD,20168750,파도가 지나간 자리,2017-03-08,14218000,0.8,-15229400,-51.7,547479100,2072,-1511,-42.2,70098,105,185,2017-03-20
10,10,9,OLD,20162181,프리즌,2017-03-23,19302000,1.1,10194000,111.9,172082000,1731,903,109.1,19547,17,17,2017-03-20
1,1,0,OLD,20164721,미녀와 야수,2017-03-16,1057859200,64.0,-66735600,-5.9,15499791249,136339,-7909,-5.5,1852017,1352,6325,2017-03-21
2,2,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,163342300,9.9,-20735000,-11.3,13256938683,21644,-2906,-11.8,1595383,594,2347,2017-03-21
3,3,0,OLD,20161827,로건,2017-03-01,131476900,7.9,-14074700,-9.7,17995462823,17445,-1840,-9.5,2119697,500,1577,2017-03-21
4,4,0,OLD,20167905,비정규직 특수요원,2017-03-16,78123900,4.7,-9286600,-10.6,1067288100,11076,-1206,-9.8,138099,442,1476,2017-03-21
5,5,0,OLD,20167904,라라랜드,2016-12-07,29134600,1.8,4760600,19.5,28917858933,3929,677,20.8,3460685,158,272,2017-03-21
6,6,4,OLD,20162181,프리즌,2017-03-23,28259000,1.7,8957000,46.4,200341000,3551,1820,105.1,23098,13,13,2017-03-21
7,7,2,OLD,20168750,파도가 지나간 자리,2017-03-08,16509000,1.0,2291000,16.1,563988100,2383,311,15,72481,114,195,2017-03-21
8,8,-1,OLD,20178942,스페이스 비트윈 어스,2017-03-16,16336000,1.0,764500,4.9,205504861,2287,96,4.4,26678,317,627,2017-03-21
9,9,-1,OLD,20150971,해빙,2017-03-01,16639000,1.0,835000,5.3,9887370322,2223,119,5.7,1202196,232,463,2017-03-21
10,10,2,OLD,20166421,재심,2017-02-15,12502000,0.8,2453000,24.4,19250415637,1952,530,37.3,2418627,147,222,2017-03-21
1,1,0,OLD,20164721,미녀와 야수,2017-03-16,959937600,46.7,-97921600,-9.3,16459728849,124015,-12324,-9,1976032,1318,5424,2017-03-22
2,2,4,OLD,20162181,프리즌,2017-03-23,661246800,32.2,632987800,2240,861587800,85056,81505,2295.3,108154,871,2417,2017-03-22
3,3,-1,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,106774000,5.2,-56568300,-34.6,13363712683,14507,-7137,-33,1609890,609,1816,2017-03-22
4,4,-1,OLD,20161827,로건,2017-03-01,91521200,4.5,-39955700,-30.4,18086984023,12272,-5173,-29.7,2131969,515,1211,2017-03-22
5,5,-1,OLD,20167905,비정규직 특수요원,2017-03-16,37781100,1.8,-40342800,-51.6,1105069200,5583,-5493,-49.6,143682,408,907,2017-03-22
6,6,18,OLD,20170221,골드,2017-03-22,31233800,1.5,28673800,1120.1,54296800,4355,4035,1260.9,7315,200,485,2017-03-22
7,7,31,OLD,20168742,아우토반,2017-03-22,26823000,1.3,25615000,2120.4,39736000,3707,3556,2355,5336,149,601,2017-03-22
8,8,-3,OLD,20167904,라라랜드,2016-12-07,25396700,1.2,-3737900,-12.8,28943255633,3464,-465,-11.8,3464149,148,223,2017-03-22
9,9,-2,OLD,20168750,파도가 지나간 자리,2017-03-08,12231500,0.6,-4277500,-25.9,576219600,1803,-580,-24.3,74284,107,154,2017-03-22
10,10,1,OLD,20165927,문라이트,2017-02-22,8963400,0.4,-2697400,-23.1,1314584395,1454,-458,-24,164343,78,110,2017-03-22
1,1,1,OLD,20162181,프리즌,2017-03-23,1257773300,47.0,596526500,90.2,2119361100,168336,83280,97.9,276490,909,4234,2017-03-23
2,2,-1,OLD,20164721,미녀와 야수,2017-03-16,779664700,29.1,-180272900,-18.8,17239393549,99762,-24253,-19.6,2075794,896,4063,2017-03-23
3,3,8,OLD,20167902,보통사람,2017-03-23,248145500,9.3,239355500,2723,296281500,35583,34494,3167.5,41979,621,2604,2017-03-23
4,4,18,OLD,20167363,히든 피겨스,2017-03-23,117138800,4.4,113591800,3202.5,243723600,15834,15457,4100,31076,419,1241,2017-03-23
5,5,-2,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,41786200,1.6,-64987800,-60.9,13405498883,5696,-8811,-60.7,1615586,386,783,2017-03-23
6,6,0,NEW,20179442,밤의 해변에서 혼자,2017-03-23,35911400,1.3,35911400,100,39119400,5022,5022,100,5423,129,327,2017-03-23
7,7,-3,OLD,20161827,로건,2017-03-01,28473600,1.1,-63047600,-68.9,18115457623,3778,-8494,-69.2,2135747,212,324,2017-03-23
8,8,0,NEW,20151230,원라인,2017-03-29,23384000,0.9,23384000,100,37454000,2923,2923,100,4848,9,9,2017-03-23
9,9,-3,OLD,20170221,골드,2017-03-22,16349500,0.6,-14884300,-47.7,70646300,2252,-2103,-48.3,9567,197,435,2017-03-23
10,10,0,NEW,20171801,극장판 암살교실 : 365일의 시간,2017-03-23,16298000,0.6,16298000,100,18754000,2240,2240,100,2524,86,151,2017-03-23
1,1,0,OLD,20162181,프리즌,2017-03-23,1641165534,42.2,383392234,30.5,3760526634,194224,25888,15.4,470714,942,4453,2017-03-24
2,2,0,OLD,20164721,미녀와 야수,2017-03-16,1371221755,35.3,591557055,75.9,18610615304,158998,59236,59.4,2234792,939,4338,2017-03-24
3,3,0,OLD,20167902,보통사람,2017-03-23,343195434,8.8,95049934,38.3,639476934,43460,7877,22.1,85439,620,2617,2017-03-24
4,4,0,OLD,20167363,히든 피겨스,2017-03-23,177781061,4.6,60642261,51.8,421504661,21300,5466,34.5,52376,413,1256,2017-03-24
5,5,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,69832300,1.8,28046100,67.1,13475331183,8564,2868,50.4,1624150,387,770,2017-03-24
6,6,1,OLD,20161827,로건,2017-03-01,49573200,1.3,21099600,74.1,18165030823,5647,1869,49.5,2141394,213,325,2017-03-24
7,7,1,OLD,20151230,원라인,2017-03-29,40297000,1.0,16913000,72.3,77751000,4477,1554,53.2,9325,23,23,2017-03-24
8,8,-2,OLD,20179442,밤의 해변에서 혼자,2017-03-23,35825700,0.9,-85700,-0.2,74945100,4372,-650,-12.9,9795,128,313,2017-03-24
9,9,2,OLD,20168742,아우토반,2017-03-22,24466500,0.6,9593000,64.5,79076000,2927,878,42.9,10312,140,500,2017-03-24
10,10,-1,OLD,20170221,골드,2017-03-22,21923100,0.6,5573600,34.1,92569400,2659,407,18.1,12226,190,411,2017-03-24
1,1,1,OLD,20164721,미녀와 야수,2017-03-16,3859719239,42.6,2488497484,181.5,22470334543,456409,297411,187.1,2691201,1221,5451,2017-03-25
2,2,-1,OLD,20162181,프리즌,2017-03-23,3439513889,38.0,1798348355,109.6,7200040523,403084,208860,107.5,873798,1047,4889,2017-03-25
3,3,0,OLD,20167902,보통사람,2017-03-23,708074189,7.8,364878755,106.3,1347551123,86992,43532,100.2,172431,619,2402,2017-03-25
4,4,0,OLD,20167363,히든 피겨스,2017-03-23,373358372,4.1,195577311,110,794863033,44551,23251,109.2,96927,436,1122,2017-03-25
5,5,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,206573300,2.3,136741000,195.8,13681904483,25654,17090,199.6,1649804,399,696,2017-03-25
6,6,0,OLD,20161827,로건,2017-03-01,69019800,0.8,19446600,39.2,18234050623,8114,2467,43.7,2149508,186,257,2017-03-25
7,7,5,OLD,20171801,극장판 암살교실 : 365일의 시간,2017-03-23,54871000,0.6,41941000,324.4,86555000,7413,5789,356.5,11561,90,153,2017-03-25
8,8,14,OLD,20171661,아기돼지 3형제와 매직램프,2017-03-23,45994500,0.5,43243000,1571.6,54065500,5772,5426,1568.2,6817,129,184,2017-03-25
9,9,-1,OLD,20179442,밤의 해변에서 혼자,2017-03-23,45793400,0.5,9967700,27.8,120738500,5450,1078,24.7,15245,116,268,2017-03-25
10,10,-1,OLD,20168742,아우토반,2017-03-22,33075500,0.4,8609000,35.2,112151500,3950,1023,35,14262,153,370,2017-03-25
1,1,0,OLD,20164721,미녀와 야수,2017-03-16,3471299150,41.8,-388420089,-10.1,25941633693,413463,-42946,-9.4,3104664,1256,5410,2017-03-26
2,2,0,OLD,20162181,프리즌,2017-03-23,3170344300,38.2,-269169589,-7.8,10370384823,369870,-33214,-8.2,1243668,1036,4772,2017-03-26
3,3,0,OLD,20167902,보통사람,2017-03-23,679910200,8.2,-28163989,-4,2027461323,82796,-4196,-4.8,255227,598,2236,2017-03-26
4,4,0,OLD,20167363,히든 피겨스,2017-03-23,354333200,4.3,-19025172,-5.1,1149196233,42356,-2195,-4.9,139283,448,1099,2017-03-26
5,5,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,195247600,2.4,-11325700,-5.5,13877152083,24466,-1188,-4.6,1674270,391,670,2017-03-26
6,6,1,OLD,20171801,극장판 암살교실 : 365일의 시간,2017-03-23,51825500,0.6,-3045500,-5.6,138380500,6999,-414,-5.6,18560,98,167,2017-03-26
7,7,1,OLD,20171661,아기돼지 3형제와 매직램프,2017-03-23,53321000,0.6,7326500,15.9,107386500,6671,899,15.6,13488,135,196,2017-03-26
8,8,-2,OLD,20161827,로건,2017-03-01,53609200,0.6,-15410600,-22.3,18287659823,6243,-1871,-23.1,2155751,174,247,2017-03-26
9,9,0,OLD,20179442,밤의 해변에서 혼자,2017-03-23,41811700,0.5,-3981700,-8.7,162550200,4964,-486,-8.9,20209,113,252,2017-03-26
10,10,1,OLD,20170382,개구리왕국 2,2017-03-23,30011900,0.4,1390300,4.9,72761500,4023,124,3.2,10176,171,197,2017-03-26
1,1,1,OLD,20162181,프리즌,2017-03-23,987093300,45.8,-2183251000,-68.9,11357478123,131499,-238371,-64.4,1375167,962,4551,2017-03-27
2,2,-1,OLD,20164721,미녀와 야수,2017-03-16,628933400,29.2,-2842365750,-81.9,26570567093,81433,-332030,-80.3,3186097,961,4373,2017-03-27
3,3,0,OLD,20167902,보통사람,2017-03-23,189136800,8.8,-490773400,-72.2,2216598123,26302,-56494,-68.2,281529,557,2252,2017-03-27
4,4,0,OLD,20167363,히든 피겨스,2017-03-23,135567800,6.3,-218765400,-61.7,1284764033,18345,-24011,-56.7,157628,424,1289,2017-03-27
5,5,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,29674400,1.4,-165573200,-84.8,13906826483,4034,-20432,-83.5,1678304,337,632,2017-03-27
6,6,3,OLD,20179442,밤의 해변에서 혼자,2017-03-23,25026300,1.2,-16785400,-40.1,187576500,3466,-1498,-30.2,23675,133,314,2017-03-27
7,7,1,OLD,20161827,로건,2017-03-01,25127100,1.2,-28482100,-53.1,18312786923,3334,-2909,-46.6,2159085,222,332,2017-03-27
8,8,4,OLD,20170221,골드,2017-03-22,13034800,0.6,-15320200,-54,166376500,2005,-1382,-40.8,21477,163,317,2017-03-27
9,9,0,NEW,20167364,미스 슬로운,2017-03-29,15556000,0.7,15556000,100,26546000,1848,1848,100,3266,9,9,2017-03-27
10,10,1,OLD,20168742,아우토반,2017-03-22,11449500,0.5,-20576500,-64.2,155627000,1564,-2226,-58.7,19616,135,338,2017-03-27
1,1,0,OLD,20162181,프리즌,2017-03-23,809719450,41.8,-177373850,-18,12167197573,108066,-23433,-17.8,1483233,977,4555,2017-03-28
2,2,0,OLD,20164721,미녀와 야수,2017-03-16,570227800,29.4,-58705600,-9.3,27140794893,73783,-7650,-9.4,3259880,974,4327,2017-03-28
3,3,0,OLD,20167902,보통사람,2017-03-23,173810700,9.0,-15326100,-8.1,2390408823,24083,-2219,-8.4,305612,567,2225,2017-03-28
4,4,0,OLD,20167363,히든 피겨스,2017-03-23,135417700,7.0,-150100,-0.1,1420181733,18363,18,0.1,175991,447,1297,2017-03-28
5,5,0,OLD,20168183,콩: 스컬 아일랜드,2017-03-08,26634300,1.4,-3040100,-10.2,13933460783,3668,-366,-9.1,1681972,346,627,2017-03-28
6,6,0,OLD,20179442,밤의 해변에서 혼자,2017-03-23,25777200,1.3,750900,3,213353700,3641,175,5,27316,128,305,2017-03-28
7,7,0,OLD,20161827,로건,2017-03-01,23002800,1.2,-2124300,-8.5,18335789723,3095,-239,-7.2,2162180,217,321,2017-03-28
8,8,5,OLD,20171781,패트리어트 데이,2017-04-06,16736000,0.9,10088000,151.7,59672000,2092,1261,151.7,7252,31,31,2017-03-28
9,9,1,OLD,20168742,아우토반,2017-03-22,14320000,0.7,2870500,25.1,169947000,1894,330,21.1,21510,141,338,2017-03-28
10,10,1,OLD,20167904,라라랜드,2016-12-07,12669500,0.7,1813300,16.7,29047136133,1740,258,17.4,3477026,86,114,2017-03-28
1,1,0,OLD,20162181,프리즌,2017-03-23,808985100,27.2,-734350,-0.1,12976182673,136337,28271,26.2,1619570,785,3363,2017-03-29
2,2,0,OLD,20164721,미녀와 야수,2017-03-16,699627100,23.5,129399300,22.7,27840421993,122513,48730,66,3382393,758,2900,2017-03-29
3,3,14,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,749148100,25.2,741216100,9344.6,761090100,114618,113836,14557,115801,763,3784,2017-03-29
4,4,0,NEW,20151230,원라인,2017-03-29,305148800,10.3,305148800,100,387492800,53333,53333,100,63221,613,2376,2017-03-29
5,5,-1,OLD,20167363,히든 피겨스,2017-03-23,121064400,4.1,-14353300,-10.6,1541246133,20436,2073,11.3,196427,356,713,2017-03-29
6,6,-3,OLD,20167902,보통사람,2017-03-23,95416800,3.2,-78393900,-45.1,2485825623,15679,-8404,-34.9,321291,437,893,2017-03-29
7,7,32,OLD,20167005,데스노트: 더 뉴 월드,2017-03-29,30307000,1.0,29011700,2239.8,34905300,4947,4783,2916.5,5513,309,564,2017-03-29
8,8,30,OLD,20167364,미스 슬로운,2017-03-29,20345100,0.7,19355100,1955.1,47881100,3474,3309,2005.5,6905,102,255,2017-03-29
9,9,-3,OLD,20179442,밤의 해변에서 혼자,2017-03-23,20564400,0.7,-5212800,-20.2,233918100,3294,-347,-9.5,30610,82,204,2017-03-29
10,10,0,OLD,20167904,라라랜드,2016-12-07,8181000,0.3,-4488500,-35.4,29055317133,1249,-491,-28.2,3478275,52,57,2017-03-29
1,1,0,OLD,20162181,프리즌,2017-03-23,609911900,28.1,-199073200,-24.6,13586094573,81339,-54998,-40.3,1700909,771,3383,2017-03-30
2,2,0,OLD,20164721,미녀와 야수,2017-03-16,476170800,22.0,-223456300,-31.9,28316592793,62955,-59558,-48.6,3445348,740,2953,2017-03-30
3,3,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,491421600,22.7,-257726500,-34.4,1252511700,61598,-53020,-46.3,177399,752,3755,2017-03-30
4,4,0,OLD,20151230,원라인,2017-03-29,222913700,10.3,-82235100,-26.9,610406500,30533,-22800,-42.8,93754,594,2309,2017-03-30
5,5,0,OLD,20167363,히든 피겨스,2017-03-23,91961000,4.2,-29103400,-24,1633207133,12382,-8054,-39.4,208809,324,679,2017-03-30
6,6,0,OLD,20167902,보통사람,2017-03-23,58168900,2.7,-37247900,-39,2543994523,8311,-7368,-47,329602,393,780,2017-03-30
7,7,0,OLD,20167005,데스노트: 더 뉴 월드,2017-03-29,27082100,1.2,-3224900,-10.6,61987400,3559,-1388,-28.1,9072,297,527,2017-03-30
8,8,0,OLD,20167364,미스 슬로운,2017-03-29,20044800,0.9,-300300,-1.5,67925900,2756,-718,-20.7,9661,102,273,2017-03-30
9,9,0,NEW,20167901,어느날,2017-04-05,17048000,0.8,17048000,100,17167000,2431,2431,100,2448,7,12,2017-03-30
10,10,9,OLD,20161923,시간위의 집,2017-04-05,17456000,0.8,12958000,288.1,32766000,2182,1604,277.5,4374,11,11,2017-03-30
1,1,0,OLD,20162181,프리즌,2017-03-23,934868387,28.1,324956487,53.3,14520962960,111341,30002,36.9,1812250,820,3611,2017-03-31
2,2,0,OLD,20164721,미녀와 야수,2017-03-16,879491663,26.5,403320863,84.7,29196084456,106055,43100,68.5,3551403,811,3237,2017-03-31
3,3,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,746064666,22.4,254643066,51.8,1998576366,85348,23750,38.6,262747,761,3841,2017-03-31
4,4,0,OLD,20151230,원라인,2017-03-29,336022913,10.1,113109213,50.7,946429413,41698,11165,36.6,135452,589,2228,2017-03-31
5,5,0,OLD,20167363,히든 피겨스,2017-03-23,152744900,4.6,60783900,66.1,1785952033,18709,6327,51.1,227518,351,739,2017-03-31
6,6,0,OLD,20167902,보통사람,2017-03-23,77861500,2.3,19692600,33.9,2621856023,9908,1597,19.2,339510,391,755,2017-03-31
7,7,1,OLD,20167364,미스 슬로운,2017-03-29,28563800,0.9,8519000,42.5,96489700,3486,730,26.5,13147,104,268,2017-03-31
8,8,-1,OLD,20167005,데스노트: 더 뉴 월드,2017-03-29,28512434,0.9,1430334,5.3,90499834,3458,-101,-2.8,12530,290,496,2017-03-31
9,9,2,OLD,20179442,밤의 해변에서 혼자,2017-03-23,19476100,0.6,4607000,31,268263300,2433,379,18.5,35097,71,167,2017-03-31
10,10,2,OLD,20164926,분노,2017-03-30,13750566,0.4,1933066,16.4,44307066,1705,130,8.3,5539,96,146,2017-03-31
