rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate
2,2,-1,OLD,20164721,미녀와 야수,2017-03-16,375622700,24.1,-1614060700,-81.1,34114626376,49485,-190169,-79.4,4146856,790,3181,2017-04-03
3,3,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,262878300,16.9,-878681900,-77,4971771337,33326,-96537,-74.3,603027,736,3252,2017-04-03
4,4,0,OLD,20151230,원라인,2017-03-29,181142200,11.6,-391668600,-68.4,2407563533,24601,-44976,-64.6,315632,554,1877,2017-04-03
5,5,0,OLD,20167363,히든 피겨스,2017-03-23,73050300,4.7,-150309700,-67.3,2364193833,9860,-16657,-62.8,297347,356,794,2017-04-03
6,6,0,NEW,20171381,라이프,2017-04-05,41948200,2.7,41948200,100,52986900,5420,5420,100,6867,341,540,2017-04-03
7,7,-1,OLD,20167902,보통사람,2017-03-23,36624700,2.4,-63744800,-63.5,2875968523,5215,-7262,-58.2,371912,366,667,2017-04-03
8,8,0,OLD,20167364,미스 슬로운,2017-03-29,17182500,1.1,-18367600,-51.7,190660000,2335,-1847,-44.2,24529,101,241,2017-04-03
9,9,-2,OLD,20167005,데스노트: 더 뉴 월드,2017-03-29,11777000,0.8,-24733300,-67.7,187187963,1547,-2880,-65.1,24369,241,345,2017-04-03
10,10,1,OLD,20179442,밤의 해변에서 혼자,2017-03-23,10346500,0.7,-9669300,-48.3,325023300,1433,-1022,-41.6,42158,64,160,2017-04-03
1,1,0,OLD,20162181,프리즌,2017-03-23,387888000,26.9,-69844200,-15.3,18844166840,51701,-9018,-14.9,2327244,791,3402,2017-04-04
2,2,0,OLD,20164721,미녀와 야수,2017-03-16,332139100,23.1,-43483600,-11.6,34446765476,44223,-5262,-10.6,4191079,791,3120,2017-04-04
3,3,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,233762300,16.2,-29116000,-11.1,5205533637,29398,-3928,-11.8,632425,732,3183,2017-04-04
4,4,0,OLD,20151230,원라인,2017-03-29,159543600,11.1,-21598600,-11.9,2567107133,21754,-2847,-11.6,337386,551,1863,2017-04-04
5,5,0,OLD,20167363,히든 피겨스,2017-03-23,70593200,4.9,-2457100,-3.4,2434787033,9688,-172,-1.7,307035,360,779,2017-04-04
6,6,0,OLD,20171381,라이프,2017-04-05,57603300,4.0,15655100,37.3,110590200,7348,1928,35.6,14215,351,558,2017-04-04
7,7,0,OLD,20167902,보통사람,2017-03-23,37550500,2.6,925800,2.5,2913519023,5329,114,2.2,377241,368,661,2017-04-04
8,8,0,NEW,20167901,어느날,2017-04-05,18284000,1.3,18284000,100,36755000,2543,2543,100,5208,12,14,2017-04-04
9,9,-1,OLD,20167364,미스 슬로운,2017-03-29,16126500,1.1,-1056000,-6.1,206786500,2182,-153,-6.6,26711,102,228,2017-04-04
10,10,-1,OLD,20167005,데스노트: 더 뉴 월드,2017-03-29,11533300,0.8,-243700,-2.1,198721263,1543,-4,-0.3,25912,232,328,2017-04-04
1,1,0,OLD,20162181,프리즌,2017-03-23,385939900,21.8,-1948100,-0.5,19230106740,51173,-528,-1,2378417,661,2775,2017-04-05
2,2,4,OLD,20171381,라이프,2017-04-05,330951300,18.7,273348000,474.5,441541500,42630,35282,480.2,56845,533,2773,2017-04-05
3,3,-1,OLD,20164721,미녀와 야수,2017-03-16,321218300,18.2,-10920800,-3.3,34767983776,42189,-2034,-4.6,4233268,620,2546,2017-04-05
4,4,4,OLD,20167901,어느날,2017-04-05,180031700,10.2,161747700,884.6,216786700,24326,21783,856.6,29534,457,1933,2017-04-05
5,5,-2,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,146268600,8.3,-87493700,-37.4,5351802237,19047,-10351,-35.2,651472,482,1829,2017-04-05
6,6,16,OLD,20161923,시간위의 집,2017-04-05,116057900,6.6,110137900,1860.4,163820500,15518,15044,3173.8,21604,407,1657,2017-04-05
7,7,-3,OLD,20151230,원라인,2017-03-29,103658400,5.9,-55885200,-35,2670765533,14339,-7415,-34.1,351725,398,1068,2017-04-05
8,8,-3,OLD,20167363,히든 피겨스,2017-03-23,65012600,3.7,-5580600,-7.9,2499799633,8802,-886,-9.1,315837,260,617,2017-04-05
9,9,-2,OLD,20167902,보통사람,2017-03-23,12324500,0.7,-25226000,-67.2,2925843523,1782,-3547,-66.6,379023,116,187,2017-04-05
10,10,-1,OLD,20167364,미스 슬로운,2017-03-29,13234000,0.7,-2892500,-17.9,220020500,1740,-442,-20.3,28451,76,149,2017-04-05
1,1,0,OLD,20162181,프리즌,2017-03-23,356401900,21.1,-29538000,-7.7,19586508640,47467,-3706,-7.2,2425884,583,2430,2017-04-06
2,2,1,OLD,20164721,미녀와 야수,2017-03-16,313495100,18.5,-7723200,-2.4,35081478876,41678,-511,-1.2,4274946,577,2290,2017-04-06
3,3,-1,OLD,20171381,라이프,2017-04-05,304648400,18.0,-26302900,-7.9,746189900,39646,-2984,-7,96491,529,2687,2017-04-06
4,4,0,OLD,20167901,어느날,2017-04-05,174698300,10.3,-5333400,-3,391485000,23785,-541,-2.2,53319,485,1885,2017-04-06
5,5,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,116611100,6.9,-29657500,-20.3,5468413337,15135,-3912,-20.5,666607,454,1462,2017-04-06
6,6,0,OLD,20161923,시간위의 집,2017-04-05,106854100,6.3,-9203800,-7.9,270674600,14459,-1059,-6.8,36063,410,1525,2017-04-06
7,7,0,OLD,20151230,원라인,2017-03-29,73909200,4.4,-29749200,-28.7,2744674733,10056,-4283,-29.9,361781,347,736,2017-04-06
8,8,11,OLD,20171781,패트리어트 데이,2017-04-06,69011900,4.1,65947900,2152.3,163194400,9580,9197,2401.3,20961,373,1176,2017-04-06
9,9,-1,OLD,20167363,히든 피겨스,2017-03-23,57879400,3.4,-7133200,-11,2557679033,7737,-1065,-12.1,323574,244,496,2017-04-06
10,10,0,NEW,20173444,링스,2017-04-06,14705500,0.9,14705500,100,15755000,1880,1880,100,2017,103,155,2017-04-06
1,1,1,OLD,20164721,미녀와 야수,2017-03-16,491753723,21.5,178258623,56.9,35573232599,58295,16617,39.9,4333241,623,2447,2017-04-07
2,2,-1,OLD,20162181,프리즌,2017-03-23,445426377,19.4,89024477,25,20031935017,52309,4842,10.2,2478193,627,2572,2017-04-07
3,3,0,OLD,20171381,라이프,2017-04-05,432421560,18.9,127773160,41.9,1178611460,50620,10974,27.7,147111,563,2750,2017-04-07
4,4,0,OLD,20167901,어느날,2017-04-05,226586440,9.9,51888140,29.7,618071440,27619,3834,16.1,80938,480,1947,2017-04-07
5,5,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,144271277,6.3,27660177,23.7,5612684614,16857,1722,11.4,683464,474,1442,2017-04-07
6,6,0,OLD,20161923,시간위의 집,2017-04-05,136436100,6.0,29582000,27.7,407110700,16466,2007,13.9,52529,422,1483,2017-04-07
7,7,0,OLD,20151230,원라인,2017-03-29,93173200,4.1,19264000,26.1,2837847933,11864,1808,18,373645,350,729,2017-04-07
8,8,0,OLD,20171781,패트리어트 데이,2017-04-06,84964160,3.7,15952260,23.1,248158560,10577,997,10.4,31538,372,1119,2017-04-07
9,9,0,OLD,20167363,히든 피겨스,2017-03-23,86229400,3.8,28350000,49,2643908433,10255,2518,32.5,333829,272,500,2017-04-07
10,10,0,OLD,20173444,링스,2017-04-06,28133700,1.2,13428200,91.3,43888700,3279,1399,74.4,5296,117,289,2017-04-07
1,1,0,OLD,20164721,미녀와 야수,2017-03-16,1301207080,28.8,809453357,164.6,36874439679,153866,95571,163.9,4487107,959,3531,2017-04-08
2,2,0,OLD,20162181,프리즌,2017-03-23,885023470,19.6,439597093,98.7,20916958487,102167,49858,95.3,2580360,743,2966,2017-04-08
3,3,0,OLD,20171381,라이프,2017-04-05,855330058,18.9,422908498,97.8,2033941518,98099,47479,93.8,245210,643,2830,2017-04-08
4,4,0,OLD,20167901,어느날,2017-04-05,357223742,7.9,130637302,57.7,975295182,42573,14954,54.1,123511,532,1960,2017-04-08
5,5,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,245795770,5.4,101524493,70.4,5858480384,28396,11539,68.5,711860,483,1305,2017-04-08
6,6,0,OLD,20161923,시간위의 집,2017-04-05,188736700,4.2,52300600,38.3,595847400,22522,6056,36.8,75051,454,1224,2017-04-08
7,7,0,OLD,20151230,원라인,2017-03-29,177451000,3.9,84277800,90.5,3015298933,21191,9327,78.6,394836,349,689,2017-04-08
8,8,1,OLD,20167363,히든 피겨스,2017-03-23,149994900,3.3,63765500,73.9,2793903333,17255,7000,68.3,351084,249,469,2017-04-08
9,9,-1,OLD,20171781,패트리어트 데이,2017-04-06,114952158,2.5,29987998,35.3,363110718,13910,3333,31.5,45448,375,835,2017-04-08
10,10,7,OLD,20162607,슈퍼 버드,2017-04-06,49484100,1.1,43403600,713.8,82938600,6629,5751,655,11150,288,405,2017-04-08
1,1,0,OLD,20164721,미녀와 야수,2017-03-16,1132454900,28.0,-168752180,-13,38006894579,134921,-18945,-12.3,4622028,942,3487,2017-04-09
2,2,0,OLD,20162181,프리즌,2017-03-23,831151600,20.5,-53871870,-6.1,21748110087,95374,-6793,-6.6,2675734,725,2879,2017-04-09
3,3,0,OLD,20171381,라이프,2017-04-05,742426800,18.3,-112903258,-13.2,2776368318,85946,-12153,-12.4,331156,647,2774,2017-04-09
4,4,0,OLD,20167901,어느날,2017-04-05,330713300,8.2,-26510442,-7.4,1306008482,39445,-3128,-7.3,162956,528,1878,2017-04-09
5,5,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,203877800,5.0,-41917970,-17.1,6062358184,23476,-4920,-17.3,735336,482,1236,2017-04-09
6,6,0,OLD,20161923,시간위의 집,2017-04-05,196860300,4.9,8123600,4.3,792707700,23382,860,3.8,98433,453,1172,2017-04-09
7,7,0,OLD,20151230,원라인,2017-03-29,148323000,3.7,-29128000,-16.4,3163621933,17863,-3328,-15.7,412699,340,671,2017-04-09
8,8,0,OLD,20167363,히든 피겨스,2017-03-23,128260000,3.2,-21734900,-14.5,2922163333,14972,-2283,-13.2,366056,257,471,2017-04-09
9,9,0,OLD,20171781,패트리어트 데이,2017-04-06,105087900,2.6,-9864258,-8.6,468198618,12674,-1236,-8.9,58122,366,801,2017-04-09
10,10,0,OLD,20162607,슈퍼 버드,2017-04-06,52153200,1.3,2669100,5.4,135091800,6889,260,3.9,18039,285,404,2017-04-09
1,1,1,OLD,20162181,프리즌,2017-03-23,241795200,21.6,-589356400,-70.9,21989905287,32013,-63361,-66.4,2707747,638,2591,2017-04-10
2,2,-1,OLD,20164721,미녀와 야수,2017-03-16,204786000,18.3,-927668900,-81.9,38211680579,26982,-107939,-80,4649010,646,2414,2017-04-10
3,3,0,OLD,20171381,라이프,2017-04-05,188833100,16.9,-553593700,-74.6,2965201418,24592,-61354,-71.4,355748,561,2551,2017-04-10
4,4,0,OLD,20167901,어느날,2017-04-05,109365400,9.8,-221347900,-66.9,1415373882,14789,-24656,-62.5,177745,468,1767,2017-04-10
5,5,1,OLD,20161923,시간위의 집,2017-04-05,69520100,6.2,-127340200,-64.7,862227800,9388,-13994,-59.8,107821,407,1149,2017-04-10
6,6,-1,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,59374500,5.3,-144503300,-70.9,6121732684,7628,-15848,-67.5,742964,437,1205,2017-04-10
7,7,0,OLD,20151230,원라인,2017-03-29,45354700,4.1,-102968300,-69.4,3208976633,6180,-11683,-65.4,418879,332,703,2017-04-10
8,8,0,OLD,20167363,히든 피겨스,2017-03-23,40655000,3.6,-87605000,-68.3,2962818333,5457,-9515,-63.6,371513,247,514,2017-04-10
9,9,0,OLD,20171781,패트리어트 데이,2017-04-06,37725500,3.4,-67362400,-64.1,505924118,5263,-7411,-58.5,63385,342,831,2017-04-10
10,10,24,OLD,20040525,패션 오브 크라이스트,2004-04-02,13086900,1.2,11581900,769.6,5359388400,1796,1581,735.3,843790,111,222,2017-04-10
1,1,0,OLD,20162181,프리즌,2017-03-23,234043000,21.4,-7752200,-3.2,22223948287,31082,-931,-2.9,2738829,646,2585,2017-04-11
2,2,0,OLD,20164721,미녀와 야수,2017-03-16,193871700,17.7,-10914300,-5.3,38405552279,25764,-1218,-4.5,4674774,650,2426,2017-04-11
3,3,0,OLD,20171381,라이프,2017-04-05,171066400,15.6,-17766700,-9.4,3136267818,22231,-2361,-9.6,377979,572,2509,2017-04-11
4,4,0,OLD,20167901,어느날,2017-04-05,108513000,9.9,-852400,-0.8,1523886882,14926,137,0.9,192671,465,1747,2017-04-11
5,5,0,OLD,20161923,시간위의 집,2017-04-05,67753300,6.2,-1766800,-2.5,929981100,9265,-123,-1.3,117086,412,1146,2017-04-11
6,6,0,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,54814700,5.0,-4559800,-7.7,6176547384,7082,-546,-7.2,750046,438,1171,2017-04-11
7,7,0,OLD,20151230,원라인,2017-03-29,44535800,4.1,-818900,-1.8,3253512433,6140,-40,-0.6,425019,346,718,2017-04-11
8,8,0,OLD,20167363,히든 피겨스,2017-03-23,42301600,3.9,1646600,4.1,3005119933,5702,245,4.5,377215,249,506,2017-04-11
9,9,0,OLD,20171781,패트리어트 데이,2017-04-06,39111000,3.6,1385500,3.7,545035118,5368,105,2,68753,338,828,2017-04-11
10,10,0,OLD,20040525,패션 오브 크라이스트,2004-04-02,15084500,1.4,1997600,15.3,5374472900,2083,287,16,845873,115,235,2017-04-11
1,1,27,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,1620818400,67.3,1617182400,44477,1626454400,208481,208178,68705.6,208984,1238,6040,2017-04-12
2,2,9,OLD,20151227,아빠는 딸,2017-04-12,244461600,10.1,227492600,1340.6,305306600,33396,31496,1657.7,40824,460,2092,2017-04-12
3,3,-1,OLD,20164721,미녀와 야수,2017-03-16,146019500,6.1,-47852200,-24.7,38551571779,19461,-6303,-24.5,4694235,500,1599,2017-04-12
4,4,-3,OLD,20162181,프리즌,2017-03-23,132616200,5.5,-101426800,-43.3,22356564487,17603,-13479,-43.4,2756432,451,1573,2017-04-12
5,5,-2,OLD,20171381,라이프,2017-04-05,69900800,2.9,-101165600,-59.1,3206168618,9312,-12919,-58.1,387291,460,1091,2017-04-12
6,6,-2,OLD,20167901,어느날,2017-04-05,41295000,1.7,-67218000,-61.9,1565181882,5737,-9189,-61.6,198408,324,672,2017-04-12
7,7,1,OLD,20167363,히든 피겨스,2017-03-23,27194100,1.1,-15107500,-35.7,3032314033,3697,-2005,-35.2,380912,164,269,2017-04-12
8,8,-3,OLD,20161923,시간위의 집,2017-04-05,16135700,0.7,-51617600,-76.2,946116800,2188,-7077,-76.4,119274,152,242,2017-04-12
9,9,-3,OLD,20163194,공각기동대 : 고스트 인 더 쉘,2017-03-29,11088400,0.5,-43726300,-79.8,6187635784,1533,-5549,-78.4,751579,151,242,2017-04-12
10,10,0,OLD,20040525,패션 오브 크라이스트,2004-04-02,10126900,0.4,-4957600,-32.9,5384599800,1392,-691,-33.2,847265,113,194,2017-04-12
1,1,0,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,1255361100,61.9,-365457300,-22.5,2881815500,162386,-46095,-22.1,371370,1295,6189,2017-04-13
2,2,0,OLD,20151227,아빠는 딸,2017-04-12,234205600,11.5,-10256000,-4.2,539512200,31745,-1651,-4.9,72569,464,2131,2017-04-13
3,3,0,OLD,20164721,미녀와 야수,2017-03-16,127748400,6.3,-18271100,-12.5,38679320179,16951,-2510,-12.9,4711186,476,1495,2017-04-13
4,4,0,OLD,20162181,프리즌,2017-03-23,112757400,5.6,-19858800,-15,22469321887,14899,-2704,-15.4,2771331,445,1497,2017-04-13
5,5,0,OLD,20171381,라이프,2017-04-05,56112000,2.8,-13788800,-19.7,3262280618,7526,-1786,-19.2,394817,425,958,2017-04-13
6,6,0,OLD,20167901,어느날,2017-04-05,30511400,1.5,-10783600,-26.1,1595693282,4092,-1645,-28.7,202500,290,543,2017-04-13
7,7,0,OLD,20167363,히든 피겨스,2017-03-23,24536500,1.2,-2657600,-9.8,3056850533,3334,-363,-9.8,384246,160,245,2017-04-13
8,8,0,NEW,20173690,흑집사 -북 오브 더 아틀란틱-,2017-04-13,22089000,1.1,22089000,100,22089000,3011,3011,100,3011,80,144,2017-04-13
9,9,12,OLD,20170741,지니어스,2017-04-13,21148400,1.0,18075000,588.1,39785800,2955,2605,744.3,5219,167,293,2017-04-13
10,10,0,OLD,20040525,패션 오브 크라이스트,2004-04-02,14628700,0.7,4501800,44.5,5399228500,2113,721,51.8,849378,126,209,2017-04-13
1,1,0,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,1950147738,63.3,694786638,55.3,4831963238,227537,65151,40.1,598907,1337,6505,2017-04-14
2,2,0,OLD,20151227,아빠는 딸,2017-04-12,361455162,11.7,127249562,54.3,900967362,44942,13197,41.6,117511,478,2170,2017-04-14
3,3,0,OLD,20164721,미녀와 야수,2017-03-16,224104900,7.3,96356500,75.4,38903425079,26570,9619,56.7,4737756,506,1606,2017-04-14
4,4,0,OLD,20162181,프리즌,2017-03-23,174922600,5.7,62165200,55.1,22644244487,20584,5685,38.2,2791915,472,1555,2017-04-14
5,5,0,OLD,20171381,라이프,2017-04-05,95545038,3.1,39433038,70.3,3357825656,11584,4058,53.9,406401,457,998,2017-04-14
6,6,1,OLD,20167363,히든 피겨스,2017-03-23,46254200,1.5,21717700,88.5,3103104733,5519,2185,65.5,389765,168,265,2017-04-14
7,7,-1,OLD,20167901,어느날,2017-04-05,43002200,1.4,12490800,40.9,1638695482,5249,1157,28.3,207749,302,563,2017-04-14
8,8,1,OLD,20170741,지니어스,2017-04-13,19401200,0.6,-1747200,-8.3,59187000,2401,-554,-18.7,7620,172,294,2017-04-14
9,9,-1,OLD,20173690,흑집사 -북 오브 더 아틀란틱-,2017-04-13,18059000,0.6,-4030000,-18.2,40148000,2211,-800,-26.6,5222,82,140,2017-04-14
10,10,0,OLD,20040525,패션 오브 크라이스트,2004-04-02,16176800,0.5,1548100,10.6,5415405300,2093,-20,-0.9,851471,126,209,2017-04-14
1,1,0,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,3791412254,63.6,1841264516,94.4,8623375492,437834,210297,92.4,1036741,1469,7330,2017-04-15
2,2,0,OLD,20151227,아빠는 딸,2017-04-12,684514546,11.5,323059384,89.4,1585481908,83474,38532,85.7,200985,501,2171,2017-04-15
3,3,0,OLD,20164721,미녀와 야수,2017-03-16,579015800,9.7,354910900,158.4,39482440879,68987,42417,159.6,4806743,652,2047,2017-04-15
4,4,0,OLD,20162181,프리즌,2017-03-23,275359500,4.6,100436900,57.4,22919603987,32038,11454,55.6,2823953,494,1310,2017-04-15
5,5,0,OLD,20171381,라이프,2017-04-05,136043954,2.3,40498916,42.4,3493869610,15973,4389,37.9,422374,429,803,2017-04-15
6,6,12,OLD,20173601,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,2017-04-13,54129000,0.9,49032000,962,62647000,7713,6966,932.5,8994,141,229,2017-04-15
7,7,-1,OLD,20167363,히든 피겨스,2017-03-23,64924400,1.1,18670200,40.4,3168029133,7544,2025,36.7,397309,166,240,2017-04-15
8,8,-1,OLD,20167901,어느날,2017-04-05,60173600,1.0,17171400,39.9,1698869082,7129,1880,35.8,214878,275,463,2017-04-15
9,9,17,OLD,20174023,극장판 어드벤처 타임: 비밀의 아일랜드,2017-04-13,42994200,0.7,39720400,1213.3,58707000,5214,4800,1159.4,6942,124,161,2017-04-15
10,10,-1,OLD,20173690,흑집사 -북 오브 더 아틀란틱-,2017-04-13,30071500,0.5,12012500,66.5,70219500,3852,1641,74.2,9074,94,156,2017-04-15
1,1,0,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,3389522800,64.2,-401889454,-10.6,12012898292,391851,-45983,-10.5,1428592,1457,7141,2017-04-16
2,2,0,OLD,20151227,아빠는 딸,2017-04-12,637588450,12.1,-46926096,-6.9,2223070358,77429,-6045,-7.2,278414,520,2151,2017-04-16
3,3,0,OLD,20164721,미녀와 야수,2017-03-16,484431100,9.2,-94584700,-16.3,39966871979,57978,-11009,-16,4864721,653,2002,2017-04-16
4,4,0,OLD,20162181,프리즌,2017-03-23,226336700,4.3,-49022800,-17.8,23145940687,26181,-5857,-18.3,2850134,494,1258,2017-04-16
5,5,0,OLD,20171381,라이프,2017-04-05,108426700,2.1,-27617254,-20.3,3602296310,12784,-3189,-20,435158,416,760,2017-04-16
6,6,0,OLD,20173601,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,2017-04-13,54732500,1.0,603500,1.1,117379500,7820,107,1.4,16814,149,242,2017-04-16
7,7,0,OLD,20167363,히든 피겨스,2017-03-23,53479000,1.0,-11445400,-17.6,3221508133,6236,-1308,-17.3,403545,157,236,2017-04-16
8,8,0,OLD,20167901,어느날,2017-04-05,49193800,0.9,-10979800,-18.2,1748062882,5829,-1300,-18.2,220707,280,439,2017-04-16
9,9,0,OLD,20174023,극장판 어드벤처 타임: 비밀의 아일랜드,2017-04-13,46436200,0.9,3442000,8,105143200,5607,393,7.5,12549,125,167,2017-04-16
10,10,1,OLD,20040525,패션 오브 크라이스트,2004-04-02,24723800,0.5,-2247100,-8.3,5467100000,3059,-313,-9.3,857902,125,206,2017-04-16
1,1,0,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,1127874400,61.9,-2261648400,-66.7,13140772692,147098,-244753,-62.5,1575690,1294,6346,2017-04-17
2,2,0,OLD,20151227,아빠는 딸,2017-04-12,215300600,11.8,-422287850,-66.2,2438370958,29353,-48076,-62.1,307767,476,2165,2017-04-17
3,3,0,OLD,20164721,미녀와 야수,2017-03-16,116009600,6.4,-368421500,-76.1,40082881579,15468,-42510,-73.3,4880189,487,1499,2017-04-17
4,4,0,OLD,20162181,프리즌,2017-03-23,109731400,6.0,-116605300,-51.5,23255672087,14531,-11650,-44.5,2864665,449,1370,2017-04-17
5,5,0,OLD,20171381,라이프,2017-04-05,44464000,2.4,-63962700,-59,3646760310,6018,-6766,-52.9,441176,419,840,2017-04-17
6,6,0,NEW,20161726,임금님의 사건수첩,2017-04-26,30394000,1.7,30394000,100,35206000,4118,4118,100,4801,8,20,2017-04-17
7,7,1,OLD,20167901,어느날,2017-04-05,23167000,1.3,-26026800,-52.9,1771229882,3263,-2566,-44,223970,286,494,2017-04-17
8,8,-1,OLD,20167363,히든 피겨스,2017-03-23,23414200,1.3,-30064800,-56.2,3244922333,3237,-2999,-48.1,406782,156,266,2017-04-17
9,9,3,OLD,20170741,지니어스,2017-04-13,12885300,0.7,-10405200,-44.7,121500900,1840,-1002,-35.3,15499,152,243,2017-04-17
10,10,0,OLD,20040525,패션 오브 크라이스트,2004-04-02,9968500,0.5,-14755300,-59.7,5477068500,1435,-1624,-53.1,859337,122,202,2017-04-17
1,1,0,OLD,20167542,분노의 질주: 더 익스트림,2017-04-12,873006200,58.6,-254868200,-22.6,14013778892,113803,-33295,-22.6,1689493,1330,6294,2017-04-18
2,2,0,OLD,20151227,아빠는 딸,2017-04-12,184595400,12.4,-30705200,-14.3,2622966358,25263,-4090,-13.9,333030,500,2146,2017-04-18
3,3,0,OLD,20164721,미녀와 야수,2017-03-16,100256700,6.7,-15752900,-13.6,40183138279,13367,-2101,-13.6,4893556,480,1470,2017-04-18
4,4,0,OLD,20162181,프리즌,2017-03-23,81076700,5.4,-28654700,-26.1,23336748787,10861,-3670,-25.3,2875526,447,1322,2017-04-18
5,5,0,OLD,20171381,라이프,2017-04-05,37019100,2.5,-7444900,-16.7,3683779410,5030,-988,-16.4,446206,405,802,2017-04-18
6,6,2,OLD,20167363,히든 피겨스,2017-03-23,22011600,1.5,-1402600,-6,3266933933,3019,-218,-6.7,409801,163,276,2017-04-18
7,7,0,OLD,20167901,어느날,2017-04-05,19877500,1.3,-3289500,-14.2,1791107382,2781,-482,-14.8,226751,283,483,2017-04-18
8,8,0,NEW,20162871,특별시민,2017-04-26,20770600,1.4,20770600,100,20770600,2274,2274,100,2274,21,21,2017-04-18
