rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate
9,9,0,OLD,20174622,해피 데스데이,2017-11-08,16727200,0.9,-36007900,-68.3,10944625802,2257,-4113,-64.6,1374378,213,365,2017-12-04
10,10,0,NEW,20170272,산상수훈,2017-12-07,5865000,0.3,5865000,100,13794000,1079,1079,100,2108,3,3,2017-12-04
1,1,0,OLD,20165748,꾼,2017-11-22,585328700,32.8,-31074800,-5,24607814095,80925,-3543,-4.2,3161374,974,4617,2017-12-05
2,2,0,OLD,20173581,기억의 밤,2017-11-29,416432800,23.4,-8884000,-2.1,5200012425,57348,-422,-0.7,684866,749,3315,2017-12-05
3,3,0,OLD,20178581,오리엔트 특급 살인,2017-11-29,264001000,14.8,-14406300,-5.2,4314333228,36827,-1342,-3.5,563857,645,2761,2017-12-05
4,4,0,OLD,20161762,반드시 잡는다,2017-11-29,191345900,10.7,6865500,3.7,2463322872,26474,1114,4.4,328307,535,2148,2017-12-05
5,5,0,OLD,20040695,이프 온리,2004-10-29,60245300,3.4,1279600,2.2,6220269600,8046,194,2.5,948678,158,635,2017-12-05
6,6,0,OLD,20179942,러빙 빈센트,2017-11-09,54815400,3.1,8603000,18.6,2296096800,7663,1476,23.9,289484,199,414,2017-12-05
7,7,0,OLD,20168221,저스티스 리그,2017-11-15,37209000,2.1,69900,0.2,14465532395,5298,268,5.3,1764908,372,739,2017-12-05
8,8,0,OLD,20175121,토르: 라그나로크,2017-10-25,30630500,1.7,-3171000,-9.4,39054147995,4238,-318,-7,4831982,222,351,2017-12-05
9,9,0,OLD,20174622,해피 데스데이,2017-11-08,16239800,0.9,-487400,-2.9,10960865602,2277,20,0.9,1376655,214,348,2017-12-05
10,10,1,OLD,20175441,채비,2017-11-09,10813000,0.6,5978000,123.6,1203989364,1733,975,128.6,167937,31,33,2017-12-05
1,1,0,OLD,20165748,꾼,2017-11-22,531876200,31.0,-53452500,-9.1,25139690295,73725,-7200,-8.9,3235099,949,4557,2017-12-06
2,2,0,OLD,20173581,기억의 밤,2017-11-29,422807300,24.7,6374500,1.5,5622819725,58373,1025,1.8,743239,759,3442,2017-12-06
3,3,0,OLD,20178581,오리엔트 특급 살인,2017-11-29,258964900,15.1,-5036100,-1.9,4573298128,35949,-878,-2.4,599806,659,2727,2017-12-06
4,4,0,OLD,20161762,반드시 잡는다,2017-11-29,162301900,9.5,-29044000,-15.2,2625624772,22731,-3743,-14.1,351038,551,2104,2017-12-06
5,5,0,OLD,20040695,이프 온리,2004-10-29,62265700,3.6,2020400,3.4,6282535300,8226,180,2.2,956904,155,635,2017-12-06
6,6,0,OLD,20179942,러빙 빈센트,2017-11-09,44629400,2.6,-10186000,-18.6,2340726200,5953,-1710,-22.3,295437,187,399,2017-12-06
7,7,0,OLD,20168221,저스티스 리그,2017-11-15,33824000,2.0,-3385000,-9.1,14499356395,4707,-591,-11.2,1769615,361,709,2017-12-06
8,8,0,OLD,20175121,토르: 라그나로크,2017-10-25,30977200,1.8,346700,1.1,39085125195,4314,76,1.8,4836296,224,352,2017-12-06
9,9,0,OLD,20174622,해피 데스데이,2017-11-08,16123900,0.9,-115900,-0.7,10976989502,2185,-92,-4,1378840,205,340,2017-12-06
10,10,0,NEW,20175903,은혼,2017-12-07,12993500,0.8,12993500,100,14201500,1599,1599,100,1750,5,6,2017-12-06
1,1,0,OLD,20165748,꾼,2017-11-22,501722600,23.6,-30153600,-5.7,25641412895,69214,-4511,-6.1,3304313,820,3525,2017-12-07
2,2,0,OLD,20173581,기억의 밤,2017-11-29,371615500,17.5,-51191800,-12.1,5994435225,51614,-6759,-11.6,794853,648,2607,2017-12-07
3,3,18,OLD,20174585,메리와 마녀의 꽃,2017-12-07,293485000,13.8,288842700,6222,309452300,40101,39526,6874.1,42318,562,2186,2017-12-07
4,4,0,NEW,20173693,어쌔신: 더 비기닝,2017-12-07,229981200,10.8,229981200,100,248802200,31793,31793,100,34116,493,2092,2017-12-07
5,5,-2,OLD,20178581,오리엔트 특급 살인,2017-11-29,197975400,9.3,-60989500,-23.6,4771273528,27804,-8145,-22.7,627610,537,1661,2017-12-07
6,6,0,NEW,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,143674000,6.7,143674000,100,180144000,20700,20700,100,25151,468,701,2017-12-07
7,7,-3,OLD,20161762,반드시 잡는다,2017-11-29,93068200,4.4,-69233700,-42.7,2718692972,13530,-9201,-40.5,364568,405,932,2017-12-07
8,8,-3,OLD,20040695,이프 온리,2004-10-29,36696200,1.7,-25569500,-41.1,6319231500,4863,-3363,-40.9,961767,132,335,2017-12-07
9,9,-3,OLD,20179942,러빙 빈센트,2017-11-09,35372700,1.7,-9256700,-20.7,2376098900,4814,-1139,-19.1,300251,133,245,2017-12-07
10,10,0,NEW,20170272,산상수훈,2017-12-07,19084000,0.9,19084000,100,32878000,3082,3082,100,5190,71,110,2017-12-07
1,1,0,OLD,20165748,꾼,2017-11-22,721449500,25.5,219726900,43.8,26362862395,90567,21353,30.9,3394880,856,3611,2017-12-08
2,2,0,OLD,20173581,기억의 밤,2017-11-29,550422465,19.4,178806965,48.1,6544857690,70332,18718,36.3,865185,653,2700,2017-12-08
3,3,0,OLD,20174585,메리와 마녀의 꽃,2017-12-07,355201127,12.5,61716127,21,664653427,45209,5108,12.7,87527,605,2232,2017-12-08
4,4,1,OLD,20178581,오리엔트 특급 살인,2017-11-29,282900365,10.0,84924965,42.9,5054173893,36181,8377,30.1,663791,565,1682,2017-12-08
5,5,-1,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,247108435,8.7,17127235,7.4,495910635,31098,-695,-2.2,65214,490,2027,2017-12-08
6,6,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,146235100,5.2,2561100,1.8,326379100,19255,-1445,-7,44406,513,829,2017-12-08
7,7,0,OLD,20161762,반드시 잡는다,2017-11-29,105628000,3.7,12559800,13.5,2824320972,14679,1149,8.5,379247,397,908,2017-12-08
8,8,60,OLD,20167904,라라랜드,2016-12-07,100652673,3.6,99890673,13109,29440205606,11973,11886,13662.1,3525138,237,400,2017-12-08
9,9,0,OLD,20179942,러빙 빈센트,2017-11-09,47095273,1.7,11722573,33.1,2423194173,5850,1036,21.5,306101,142,263,2017-12-08
10,10,-2,OLD,20040695,이프 온리,2004-10-29,48207800,1.7,11511600,31.4,6367439300,5589,726,14.9,967356,134,332,2017-12-08
1,1,0,OLD,20165748,꾼,2017-11-22,1412800200,23.4,691350700,95.8,27775662595,169265,78698,86.9,3564145,856,3816,2017-12-09
2,2,4,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,1056872300,17.5,910637200,622.7,1383251400,137492,118237,614.1,181898,739,1848,2017-12-09
3,3,-1,OLD,20173581,기억의 밤,2017-11-29,1019596570,16.9,469174105,85.2,7564454260,123009,52677,74.9,988194,740,2934,2017-12-09
4,4,-1,OLD,20174585,메리와 마녀의 꽃,2017-12-07,926394212,15.3,571193085,160.8,1591047639,117124,71915,159.1,204651,751,2747,2017-12-09
5,5,-1,OLD,20178581,오리엔트 특급 살인,2017-11-29,493090070,8.2,210189705,74.3,5547263963,58481,22300,61.6,722272,543,1559,2017-12-09
6,6,-1,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,384261030,6.4,137152595,55.5,880171665,46759,15661,50.4,111973,528,1852,2017-12-09
7,7,0,OLD,20161762,반드시 잡는다,2017-11-29,138704800,2.3,33076800,31.3,2963025772,17306,2627,17.9,396553,387,759,2017-12-09
8,8,0,OLD,20167904,라라랜드,2016-12-07,121461388,2.0,20808715,20.7,29561666994,13968,1995,16.7,3539106,245,451,2017-12-09
9,9,0,OLD,20179942,러빙 빈센트,2017-11-09,84692588,1.4,37597315,79.8,2507886761,10027,4177,71.4,316128,157,269,2017-12-09
10,10,0,OLD,20040695,이프 온리,2004-10-29,87793600,1.5,39585800,82.1,6455232900,10013,4424,79.2,977369,158,351,2017-12-09
1,1,0,OLD,20165748,꾼,2017-11-22,1335423800,23.5,-77376400,-5.5,29111086395,158299,-10966,-6.5,3722444,847,3665,2017-12-10
2,2,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,1101994400,19.4,45122100,4.3,2485245800,142336,4844,3.5,324234,803,2036,2017-12-10
3,3,0,OLD,20173581,기억의 밤,2017-11-29,981702700,17.3,-37893870,-3.7,8546156960,117407,-5602,-4.6,1105601,739,2855,2017-12-10
4,4,0,OLD,20174585,메리와 마녀의 꽃,2017-12-07,834855500,14.7,-91538712,-9.9,2425903139,105338,-11786,-10.1,309989,743,2692,2017-12-10
5,5,0,OLD,20178581,오리엔트 특급 살인,2017-11-29,416103600,7.3,-76986470,-15.6,5963367563,49524,-8957,-15.3,771796,526,1489,2017-12-10
6,6,0,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,337941900,5.9,-46319130,-12.1,1218113565,40814,-5945,-12.7,152787,512,1743,2017-12-10
7,7,0,OLD,20161762,반드시 잡는다,2017-11-29,138875900,2.4,171100,0.1,3101901672,16981,-325,-1.9,413534,392,735,2017-12-10
8,8,0,OLD,20167904,라라랜드,2016-12-07,112571700,2.0,-8889688,-7.3,29674238694,12980,-988,-7.1,3552086,247,437,2017-12-10
9,9,1,OLD,20040695,이프 온리,2004-10-29,84896600,1.5,-2897000,-3.3,6540129500,9627,-386,-3.9,986996,155,342,2017-12-10
10,10,-1,OLD,20179942,러빙 빈센트,2017-11-09,77166500,1.4,-7526088,-8.9,2585053261,9148,-879,-8.8,325276,152,270,2017-12-10
1,1,0,OLD,20165748,꾼,2017-11-22,418211100,25.2,-917212700,-68.7,29529297495,57741,-100558,-63.5,3780185,831,3514,2017-12-11
2,2,1,OLD,20173581,기억의 밤,2017-11-29,342252200,20.6,-639450500,-65.1,8888409160,47965,-69442,-59.1,1153566,707,2810,2017-12-11
3,3,1,OLD,20174585,메리와 마녀의 꽃,2017-12-07,175123300,10.5,-659732200,-79,2601026439,25099,-80239,-76.2,335088,615,2089,2017-12-11
4,4,1,OLD,20178581,오리엔트 특급 살인,2017-11-29,145288900,8.7,-270814700,-65.1,6108656463,20601,-28923,-58.4,792397,515,1513,2017-12-11
5,5,1,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,118822000,7.2,-219119900,-64.8,1336935565,17011,-23803,-58.3,169798,479,1748,2017-12-11
6,6,-4,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,100336100,6.0,-1001658300,-90.9,2585581900,14062,-128274,-90.1,338296,496,997,2017-12-11
7,7,0,OLD,20161762,반드시 잡는다,2017-11-29,65077800,3.9,-73798100,-53.1,3166979472,9313,-7668,-45.2,422847,386,809,2017-12-11
8,8,7,OLD,20170272,산상수훈,2017-12-07,37801500,2.3,21501500,131.9,121951500,5385,2750,104.4,18827,60,106,2017-12-11
9,9,27,OLD,20170402,강철비,2017-12-14,37640000,2.3,35911000,2077,51033000,4705,4458,1804.9,6356,17,18,2017-12-11
10,10,0,OLD,20179942,러빙 빈센트,2017-11-09,31828500,1.9,-45338000,-58.8,2616881761,4275,-4873,-53.3,329551,142,268,2017-12-11
1,1,0,OLD,20165748,꾼,2017-11-22,402785200,25.1,-15425900,-3.7,29932082695,55607,-2134,-3.7,3835792,844,3487,2017-12-12
2,2,0,OLD,20173581,기억의 밤,2017-11-29,331559000,20.7,-10693200,-3.1,9219968160,45538,-2427,-5.1,1199104,691,2785,2017-12-12
3,3,0,OLD,20174585,메리와 마녀의 꽃,2017-12-07,151453700,9.4,-23669600,-13.5,2752480139,21252,-3847,-15.3,356340,598,1993,2017-12-12
4,4,0,OLD,20178581,오리엔트 특급 살인,2017-11-29,138557900,8.6,-6731000,-4.6,6247214363,19178,-1423,-6.9,811575,519,1494,2017-12-12
5,5,1,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,100966800,6.3,630700,0.6,2686548700,14869,807,5.7,353165,500,1007,2017-12-12
6,6,-1,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,96390500,6.0,-22431500,-18.9,1433326065,13459,-3552,-20.9,183257,475,1644,2017-12-12
7,7,0,OLD,20161762,반드시 잡는다,2017-11-29,60620700,3.8,-4457100,-6.8,3227600172,8809,-504,-5.4,431656,383,791,2017-12-12
8,8,1,OLD,20170402,강철비,2017-12-14,53672700,3.3,16032700,42.6,104705700,6004,1299,27.6,12360,41,42,2017-12-12
9,9,2,OLD,20040695,이프 온리,2004-10-29,29891500,1.9,-115100,-0.4,6600027600,3958,-90,-2.2,995002,149,343,2017-12-12
10,10,0,OLD,20179942,러빙 빈센트,2017-11-09,29505900,1.8,-2322600,-7.3,2646387661,3955,-320,-7.5,333506,148,274,2017-12-12
1,1,0,OLD,20165748,꾼,2017-11-22,411267600,24.3,8482400,2.1,30343350295,57588,1981,3.6,3893380,857,3520,2017-12-13
2,2,0,OLD,20173581,기억의 밤,2017-11-29,362509500,21.5,30950500,9.3,9582477660,50388,4850,10.7,1249492,718,2852,2017-12-13
3,3,0,OLD,20174585,메리와 마녀의 꽃,2017-12-07,173743900,10.3,22290200,14.7,2926224039,24937,3685,17.3,381277,581,1966,2017-12-13
4,4,0,OLD,20178581,오리엔트 특급 살인,2017-11-29,155315000,9.2,16757100,12.1,6402529363,21925,2747,14.3,833500,529,1516,2017-12-13
5,5,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,95580300,5.7,-5386500,-5.3,2782129000,14287,-582,-3.9,367452,513,979,2017-12-13
6,6,0,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,91798800,5.4,-4591700,-4.8,1525124865,13166,-293,-2.2,196423,458,1505,2017-12-13
7,7,0,OLD,20161762,반드시 잡는다,2017-11-29,66474600,3.9,5853900,9.7,3294074772,9949,1140,12.9,441605,393,788,2017-12-13
8,8,2,OLD,20179942,러빙 빈센트,2017-11-09,36577700,2.2,7071800,24,2682965361,4808,853,21.6,338314,149,280,2017-12-13
9,9,0,OLD,20040695,이프 온리,2004-10-29,30397700,1.8,506200,1.7,6630425300,4062,104,2.6,999064,157,344,2017-12-13
10,10,-2,OLD,20170402,강철비,2017-12-14,28363000,1.7,-25309700,-47.2,133068700,3752,-2252,-37.5,16112,28,32,2017-12-13
1,1,9,OLD,20170402,강철비,2017-12-14,1711379500,48.7,1683016500,5933.8,1844448200,236952,233200,6215.4,253064,1259,5247,2017-12-14
2,2,24,OLD,20170443,스타워즈: 라스트 제다이,2017-12-14,966980200,27.5,961949200,19120.4,976021200,115246,114786,24953.5,116223,1107,4313,2017-12-14
3,3,-2,OLD,20165748,꾼,2017-11-22,147693800,4.2,-263573800,-64.1,30491044095,21186,-36402,-63.2,3914566,553,1265,2017-12-14
4,4,-2,OLD,20173581,기억의 밤,2017-11-29,137022700,3.9,-225486800,-62.2,9719500360,19228,-31160,-61.8,1268720,469,961,2017-12-14
5,5,-2,OLD,20174585,메리와 마녀의 꽃,2017-12-07,90389300,2.6,-83354600,-48,3016613339,13500,-11437,-45.9,394777,416,717,2017-12-14
6,6,-1,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,82385400,2.3,-13194900,-13.8,2864514400,12644,-1643,-11.5,380096,444,664,2017-12-14
7,7,0,NEW,20150976,신과함께-죄와 벌,2017-12-20,63287200,1.8,63287200,100,81448200,7906,7906,100,10322,34,35,2017-12-14
8,8,32,OLD,20175481,튤립 피버,2017-12-14,57373500,1.6,55691500,3311,70938000,7731,7521,3581.4,9634,357,781,2017-12-14
9,9,-5,OLD,20178581,오리엔트 특급 살인,2017-11-29,43318800,1.2,-111996200,-72.1,6445848163,6083,-15842,-72.3,839583,159,238,2017-12-14
10,10,0,NEW,20176367,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,2017-12-14,23251900,0.7,23251900,100,31939900,3383,3383,100,4473,147,200,2017-12-14
1,1,0,OLD,20170402,강철비,2017-12-14,2318547610,54.6,607168110,35.5,4162995810,288951,51999,21.9,542015,1276,5455,2017-12-15
2,2,0,OLD,20170443,스타워즈: 라스트 제다이,2017-12-14,967888346,22.8,908146,0.1,1943909546,107451,-7795,-6.8,223674,1093,4381,2017-12-15
3,3,1,OLD,20173581,기억의 밤,2017-11-29,198293900,4.7,61271200,44.7,9917794260,26185,6957,36.2,1294905,478,1015,2017-12-15
4,4,-1,OLD,20165748,꾼,2017-11-22,180974300,4.3,33280500,22.5,30672018395,23045,1859,8.8,3937611,529,1236,2017-12-15
5,5,0,OLD,20174585,메리와 마녀의 꽃,2017-12-07,122770100,2.9,32380800,35.8,3139383439,17323,3823,28.3,412100,427,742,2017-12-15
6,6,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,101018500,2.4,18633100,22.6,2965532900,13997,1353,10.7,394093,466,711,2017-12-15
7,7,1,OLD,20175481,튤립 피버,2017-12-14,64715522,1.5,7342022,12.8,135653522,7722,-9,-0.1,17356,359,776,2017-12-15
8,8,1,OLD,20178581,오리엔트 특급 살인,2017-11-29,44223400,1.0,904600,2.1,6490071563,5703,-380,-6.2,845286,150,219,2017-12-15
9,9,3,OLD,20179942,러빙 빈센트,2017-11-09,28347900,0.7,9587000,51.1,2730074161,3517,1005,40,344343,91,128,2017-12-15
10,10,1,OLD,20000067,러브레터,1999-11-20,25919800,0.6,5748800,28.5,649121592,3124,479,18.1,85682,106,236,2017-12-15
1,1,0,OLD,20170402,강철비,2017-12-14,4481554006,53.0,2163006396,93.3,8644549816,539301,250350,86.6,1081316,1419,6102,2017-12-16
2,2,0,OLD,20170443,스타워즈: 라스트 제다이,2017-12-14,2005118740,23.7,1037230394,107.2,3949028286,223864,116413,108.3,447538,1059,4281,2017-12-16
3,3,3,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,639400800,7.6,538382300,533,3604933700,82557,68560,489.8,476650,661,1559,2017-12-16
4,4,1,OLD,20174585,메리와 마녀의 꽃,2017-12-07,320520200,3.8,197750100,161.1,3459903639,41468,24145,139.4,453568,506,945,2017-12-16
5,5,-2,OLD,20173581,기억의 밤,2017-11-29,270361200,3.2,72067300,36.3,10188155460,32385,6200,23.7,1327290,465,946,2017-12-16
6,6,-2,OLD,20165748,꾼,2017-11-22,252633100,3.0,71658800,39.6,30924651495,30267,7222,31.3,3967878,494,1057,2017-12-16
7,7,5,OLD,20176367,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,2017-12-14,129038000,1.5,110008500,578.1,180007400,16595,14181,587.4,23482,207,386,2017-12-16
8,8,-1,OLD,20175481,튤립 피버,2017-12-14,70930027,0.8,6214505,9.6,206583549,8328,606,7.8,25684,319,555,2017-12-16
9,9,-1,OLD,20178581,오리엔트 특급 살인,2017-11-29,48771500,0.6,4548100,10.3,6538843063,5747,44,0.8,851033,117,171,2017-12-16
10,10,0,OLD,20000067,러브레터,1999-11-20,35709200,0.4,9789400,37.8,684830792,4160,1036,33.2,89842,110,197,2017-12-16
1,1,0,OLD,20170402,강철비,2017-12-14,4689844200,57.3,208290194,4.6,13334394016,563824,24523,4.5,1645140,1426,6152,2017-12-17
2,2,0,OLD,20170443,스타워즈: 라스트 제다이,2017-12-14,1691304000,20.7,-313814740,-15.7,5640332286,191509,-32355,-14.5,639047,1024,4062,2017-12-17
3,3,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,636141300,7.8,-3259500,-0.5,4241075000,81501,-1056,-1.3,558151,655,1566,2017-12-17
4,4,0,OLD,20174585,메리와 마녀의 꽃,2017-12-07,309844000,3.8,-10676200,-3.3,3769747639,39865,-1603,-3.9,493433,512,914,2017-12-17
5,5,0,OLD,20173581,기억의 밤,2017-11-29,218349800,2.7,-52011400,-19.2,10406505260,26269,-6116,-18.9,1353559,454,880,2017-12-17
6,6,0,OLD,20165748,꾼,2017-11-22,205625000,2.5,-47008100,-18.6,31130276495,24696,-5571,-18.4,3992574,478,972,2017-12-17
7,7,0,OLD,20176367,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,2017-12-14,131511500,1.6,2473500,1.9,311518900,16660,65,0.4,40142,206,398,2017-12-17
8,8,0,OLD,20175481,튤립 피버,2017-12-14,54324100,0.7,-16605927,-23.4,260907649,6359,-1969,-23.6,32043,302,507,2017-12-17
9,9,0,OLD,20178581,오리엔트 특급 살인,2017-11-29,38933800,0.5,-9837700,-20.2,6577776863,4629,-1118,-19.5,855662,105,161,2017-12-17
10,10,1,OLD,20179942,러빙 빈센트,2017-11-09,35144200,0.4,326300,0.9,2800036261,4155,64,1.6,352589,83,112,2017-12-17
1,1,0,OLD,20170402,강철비,2017-12-14,1744647900,66.5,-2945196300,-62.8,15079041916,235668,-328156,-58.2,1880808,1332,5841,2017-12-18
2,2,0,OLD,20170443,스타워즈: 라스트 제다이,2017-12-14,366411000,14.0,-1324893000,-78.3,6006743286,44526,-146983,-76.7,683573,974,3766,2017-12-18
3,3,2,OLD,20173581,기억의 밤,2017-11-29,91731600,3.5,-126618200,-58,10498236860,12469,-13800,-52.5,1366028,463,1024,2017-12-18
4,4,2,OLD,20165748,꾼,2017-11-22,78045400,3.0,-127579600,-62,31208321895,10691,-14005,-56.7,4003265,485,1113,2017-12-18
5,5,-1,OLD,20174585,메리와 마녀의 꽃,2017-12-07,55168300,2.1,-254675700,-82.2,3824915939,7968,-31897,-80,501401,404,669,2017-12-18
6,6,-3,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,51794000,2.0,-584347300,-91.9,4292869000,7393,-74108,-90.9,565544,420,702,2017-12-18
