0,1
20190113,1
20181231,1
20180319,1
20180104,1
20171126,1
20171118,1
20171003,1
20170924,1
20170917,1
20170915,1
20170914,1
20170912,1
20170906,1
20170903,1
20170831,1
20170828,1
20170827,2
20170826,1
20170825,1
20170822,1
20170819,1
20170818,2
20170816,1
20170812,2
20170811,3
20170810,3
20170809,4
20170808,1
20170806,7
20170805,2
20170801,1
20170729,1
20170727,1
20170720,1
20170624,1
20170522,1
20170505,1
20170421,1
20170331,1
20170320,1
20170312,1
20170305,1
20170227,2
20170225,1
20170224,1
20170223,1
20170219,1
20170216,2
20170214,3
20170212,2
20170211,1
20170210,2
20170209,1
20170208,4
20170206,2
20170205,2
20170204,2
20170203,1
20170202,2
20170201,1
20170131,5
20170130,4
20170129,2
20170128,4
20170127,4
20170126,2
20170125,4
20170124,5
20170123,4
20170122,9
20170121,9
20170120,6
20170119,16
20170118,11
20170117,11
20170116,20
20170115,35
20170114,26
20170113,24
20170112,75
