0,1
20190129,3
20190127,2
20190125,2
20190124,2
20190123,2
20190121,1
20190120,6
20190119,2
20190118,1
20190117,1
20190114,3
20190113,1
20190112,2
20190111,2
20190110,5
20190109,1
20190108,3
20190107,1
20190106,3
20190105,4
20190104,4
20190103,1
20190102,2
20190101,2
20181231,2
20181230,1
20181229,2
20181228,2
20181226,1
20181224,5
20181222,3
20181221,2
20181220,2
20181219,1
20181218,1
20181217,3
20181216,3
20181211,1
20181210,2
20181209,4
20181206,1
20181205,1
20181202,2
20181201,1
20181129,2
20181128,1
20181126,3
20181125,2
20181124,1
20181123,1
20181122,3
20181121,1
20181120,5
20181119,1
20181117,1
20181116,3
20181113,1
20181111,6
20181110,3
20181109,2
20181108,1
20181107,2
20181106,2
20181105,1
20181103,2
20181102,1
20181101,1
20181031,1
20181028,2
20181027,2
20181026,1
20181025,1
20181024,2
20181023,1
20181022,2
20181021,3
20181020,2
20181019,2
20181018,4
20181017,2
20181016,2
20181015,3
20181014,2
20181013,2
20181012,1
20181010,1
20181009,3
20181008,2
20181007,9
20181006,1
20181005,2
20181004,3
20181003,3
20181002,2
20181001,1
20180930,1
20180929,4
20180928,1
20180927,4
20180926,5
20180925,6
20180924,3
20180923,8
20180922,1
20180921,3
20180920,3
20180919,2
20180917,4
20180916,3
20180915,3
20180914,1
20180913,1
20180912,3
20180911,1
20180910,4
20180909,1
20180908,3
20180907,4
20180906,1
20180905,1
20180904,1
20180903,1
20180902,4
20180901,1
20180831,4
20180830,5
20180829,3
20180828,3
20180826,5
20180825,4
20180823,1
20180822,1
20180821,2
20180819,3
20180818,4
20180817,2
20180815,5
20180814,1
20180813,1
20180812,1
20180811,3
20180810,2
20180809,5
20180808,1
20180807,2
20180806,6
20180805,5
20180804,2
20180803,4
20180802,3
20180801,4
20180731,4
20180730,2
20180729,4
20180728,5
20180727,2
20180726,1
20180725,4
20180724,2
20180723,1
20180722,4
20180721,2
20180720,5
20180719,2
20180718,3
20180717,5
20180716,5
20180715,7
20180714,5
20180713,3
20180712,7
20180711,1
20180710,3
20180709,6
20180708,6
20180707,5
20180706,3
20180705,8
20180704,5
20180703,3
20180702,4
20180701,9
20180630,5
20180629,1
20180628,2
20180627,10
20180626,4
20180625,1
20180624,5
20180623,2
20180622,2
20180621,3
20180620,4
20180619,2
20180618,3
20180617,3
20180616,2
20180615,5
20180614,5
20180613,6
20180612,4
20180611,4
20180610,8
20180609,7
20180607,3
20180606,4
20180605,2
20180604,3
20180603,7
20180602,2
20180601,2
20180531,5
20180530,1
20180529,5
20180528,1
20180527,5
20180526,6
20180525,7
20180524,3
20180523,5
20180522,10
20180521,5
20180520,4
20180519,5
20180518,3
20180517,3
20180516,5
20180515,4
20180514,3
20180513,7
20180512,9
20180511,2
20180510,5
20180509,6
20180508,4
20180507,13
20180506,8
20180505,9
20180504,8
20180503,5
20180502,5
20180501,12
20180430,7
20180429,30
20180428,30
20180427,5
20180426,6
20180425,6
20180424,6
20180423,10
20180422,9
20180421,10
20180420,6
20180419,6
20180418,7
20180417,5
20180416,4
20180415,5
20180414,11
20180413,6
20180412,3
20180411,9
20180410,11
20180409,12
20180408,29
20180407,32
20180406,14
20180405,7
20180404,12
20180403,6
20180402,14
20180401,17
20180331,26
20180330,10
20180329,13
20180328,11
20180327,9
20180326,18
20180325,25
20180324,36
20180323,15
20180322,18
20180321,22
20180320,27
20180319,27
20180318,39
20180317,26
20180316,20
20180315,19
20180314,26
20180313,20
20180312,36
20180311,52
20180310,42
20180309,40
20180308,39
20180307,35
20180306,26
20180305,48
20180304,85
20180303,82
20180302,62
20180301,105
20180228,79
20180227,104
20180226,150
20180225,156
20180224,189
20180223,124
20180222,205
20180221,129
20180220,28
20180219,51
20180218,52
20180217,60
20180216,66
20180215,46
20180214,81
20180213,87
20180212,143
20180211,250
20180210,182
20180209,117
20180208,147
20180207,170
20180206,186
20180205,273
20180204,519
20180203,431
20180202,220
20180201,298
20180131,450
20180130,281
20180129,470
20180128,807
20180127,543
20180126,298
20180125,306
20180124,331
20180123,350
20180122,476
20180121,946
20180120,705
20180119,413
20180118,481
20180117,537
