0,1
20190129,1
20190127,2
20190123,1
20190120,1
20190117,1
20190115,1
20190109,1
20190102,1
20181221,1
20181220,1
20181210,1
20181209,1
20181205,1
20181204,1
20181202,1
20181128,1
20181124,1
20181122,1
20181119,2
20181114,1
20181111,1
20181108,1
20181107,4
20181102,1
20181031,1
20181027,1
20181025,1
20181022,2
20181021,1
20181020,1
20181018,1
20181014,1
20181013,5
20181012,1
20181011,1
20181007,1
20181005,2
20181004,1
20181002,1
20180930,2
20180928,1
20180927,1
20180922,1
20180919,1
20180914,1
20180909,1
20180908,2
20180907,2
20180905,2
20180902,1
20180901,1
20180830,5
20180829,1
20180828,3
20180826,1
20180824,5
20180821,1
20180820,3
20180819,1
20180818,1
20180815,6
20180814,2
20180813,4
20180812,14
20180808,1
20180807,1
20180805,1
20180804,2
20180801,2
20180731,1
20180727,2
20180725,1
20180718,1
20180715,1
20180712,1
20180709,2
20180703,2
20180701,1
20180630,1
20180626,1
20180624,2
20180620,2
20180618,1
20180614,1
20180606,4
20180528,1
20180527,1
20180522,1
20180518,2
20180516,1
20180515,1
20180514,1
20180513,2
20180505,1
20180421,1
20180417,1
20180415,1
20180413,1
20180401,1
20180327,1
20180326,1
20180324,2
20180323,1
20180321,1
20180318,1
20180316,1
20180315,1
20180305,1
20180304,2
20180303,1
20180302,1
20180227,2
20180226,1
20180225,1
20180221,1
20180218,2
20180213,1
20180212,1
20180211,1
20180206,1
20180205,1
20180204,2
20180127,1
20180125,1
20180124,1
20180119,2
20180114,1
20180110,1
20180109,1
20180107,1
20180105,1
20171229,1
20171228,2
20171227,2
20171226,4
20171225,2
20171222,1
20171219,1
20171218,1
20171214,1
20171212,2
20171210,1
20171209,1
20171205,1
20171204,1
20171203,1
20171202,1
20171201,1
20171129,1
20171128,1
20171123,1
20171117,1
20171116,1
20171113,1
20171109,1
20171108,1
20171105,1
20171031,1
20171028,2
20171024,1
20171022,1
20171021,1
20171019,1
20171014,1
20171013,2
20171010,3
20171009,2
20171008,2
20171006,1
20171005,2
20171004,1
20171002,2
20171001,2
20170930,2
20170929,1
20170925,2
20170923,2
20170921,3
20170920,1
20170919,1
20170918,1
20170917,3
20170914,1
20170913,3
20170911,2
20170910,3
20170909,1
20170908,1
20170905,1
20170903,4
20170902,1
20170901,2
20170831,2
20170830,1
20170828,3
20170826,1
20170824,1
20170822,4
20170820,1
20170819,2
20170818,2
20170817,1
20170815,3
20170814,1
20170812,2
20170808,1
20170731,2
20170724,2
20170723,1
20170722,2
20170717,2
20170716,2
20170715,2
20170711,2
20170707,2
20170702,2
20170701,1
20170630,1
20170628,1
20170626,1
20170625,2
20170623,1
20170622,1
20170618,2
20170617,1
20170616,2
20170615,1
20170614,2
20170613,1
20170612,2
20170611,3
20170610,3
20170609,1
20170608,2
20170607,3
20170606,2
20170604,1
20170603,1
20170602,1
20170531,2
20170530,1
20170528,1
20170524,1
20170523,1
20170522,2
20170521,1
20170520,2
20170519,2
20170518,2
20170516,1
20170514,1
20170513,1
20170512,2
20170511,1
20170509,3
20170508,3
20170507,1
20170506,4
20170504,5
20170503,4
20170502,1
20170501,2
20170430,4
20170427,1
20170426,2
20170425,1
20170423,1
20170422,2
20170421,2
20170420,2
20170419,1
20170417,1
20170416,3
20170415,2
20170413,4
20170412,4
20170410,2
20170409,2
20170408,1
20170407,1
20170406,1
20170405,1
20170404,3
20170403,3
20170402,3
20170401,4
20170331,3
20170330,2
20170329,4
20170328,2
20170327,6
20170326,2
20170325,3
20170324,2
20170322,5
20170321,2
20170320,5
20170319,10
20170318,5
20170317,1
20170316,7
20170315,5
20170314,2
20170313,4
20170312,1
20170311,4
20170310,6
20170309,8
20170308,2
20170307,3
20170306,8
20170305,9
20170304,6
20170303,11
20170302,12
20170301,11
20170228,10
20170227,13
20170226,19
20170225,14
20170224,11
20170223,12
20170222,16
20170221,11
20170220,21
20170219,26
20170218,16
20170217,31
20170216,31
20170215,25
20170214,6
20170213,15
20170212,19
20170211,17
20170210,13
20170209,11
20170208,11
20170207,16
20170206,21
20170205,29
20170204,21
20170203,35
20170202,22
20170201,42
20170131,59
20170130,62
20170129,51
20170128,49
20170127,40
20170126,24
20170125,48
20170124,43
20170123,60
20170122,71
20170121,74
20170120,60
20170119,66
20170118,103
20170117,127
20170116,202
20170115,291
20170114,300
20170113,270
20170112,363
20170111,184
