period,ratio,1
2017-02-15,100.0,578.0
2017-02-16,50.415440000000004,332.0
2017-02-17,27.09194,261.0
2017-02-18,35.29673,285.0
2017-02-19,26.1802,298.0
2017-02-20,17.71602,99.0
2017-02-21,13.9973,79.0
2017-02-22,10.1117,96.0
2017-02-23,7.3959399999999995,28.0
2017-02-24,5.4406,22.0
2017-02-25,5.22575,25.0
2017-02-26,4.68666,14.0
2017-02-27,3.9322800000000004,17.0
2017-02-28,3.0776,11.0
2017-03-01,3.08193,16.0
2017-03-02,1.73442,4.0
2017-03-03,1.49622,8.0
2017-03-04,1.7971,6.0
2017-03-05,1.6172600000000001,5.0
2017-03-06,1.06564,2.0
2017-03-07,0.91779,3.0
2017-03-08,0.96577,4.0
2017-03-09,0.93724,2.0
2017-03-10,1.0103,4.0
2017-03-11,1.3609,
2017-03-12,1.1923,2.0
2017-03-13,0.77988,2.0
2017-03-14,0.81706,3.0
2017-03-15,0.70855,1.0
