period,ratio,1
2016-12-22,42.76116,50
2016-12-23,53.00638000000001,53
2016-12-24,65.23345,139
2016-12-25,62.91568,165
2016-12-26,62.8485,48
2016-12-27,81.52502,37
2016-12-28,100.0,36
2016-12-29,85.18642,54
2016-12-30,88.10883000000001,47
2016-12-31,92.20691,74
2017-01-01,84.38024,64
2017-01-02,72.65703,41
2017-01-03,65.46859,37
2017-01-04,82.86865,20
2017-01-05,66.20759,18
2017-01-06,80.68525,19
2017-01-07,80.24857,36
2017-01-08,78.3003,29
2017-01-09,39.26771,13
2017-01-10,15.0487,11
2017-01-11,12.89889,10
2017-01-12,9.97648,7
2017-01-13,11.99193,11
2017-01-14,12.93248,18
2017-01-15,10.010069999999999,15
2017-01-16,8.4313,5
2017-01-17,7.45717,8
2017-01-18,6.852530000000001,5
2017-01-19,6.2479,7
2017-01-20,19.8522,4
2017-01-21,8.8008,9
2017-01-22,21.397370000000002,6
