period,ratio,1
2017-08-30,0.3745,37
2017-08-31,3.47019,34
2017-09-01,0.66265,38
2017-09-02,0.56724,36
2017-09-03,0.60272,38
2017-09-04,0.5115,31
2017-09-05,2.67923,23
2017-09-06,1.08226,21
2017-09-07,0.5149,13
2017-09-08,0.33178,14
2017-09-09,0.33066,13
2017-09-10,0.32566999999999996,12
2017-09-11,0.4049,7
2017-09-12,0.38061,8
2017-09-13,0.42172,12
2017-09-14,0.36658,11
2017-09-15,0.48357,6
2017-09-16,0.5644399999999999,6
2017-09-17,0.49576000000000003,10
2017-09-18,0.6392,5
2017-09-19,0.43733999999999995,6
2017-09-20,100.0,35
2017-09-21,17.81774,28
2017-09-22,6.96351,21
2017-09-23,10.97869,26
2017-09-24,5.77073,35
2017-09-25,9.03479,38
2017-09-26,16.870929999999998,69
2017-09-27,5.672000000000001,41
2017-09-28,4.51917,47
2017-09-29,2.8006599999999997,33
2017-09-30,2.10763,48
