period,ratio,1
2016-12-08,62.912169999999996,25
2016-12-09,27.9791,21
2016-12-10,28.99118,40
2016-12-11,23.01665,29
2016-12-12,80.5746,38
2016-12-13,83.61083,22
2016-12-14,76.82011,15
2016-12-15,66.43813,15
2016-12-16,100.0,27
2016-12-17,82.10904000000001,30
2016-12-18,88.76918,31
2016-12-19,33.07215,27
2016-12-20,22.2984,22
2016-12-21,17.10741,20
2016-12-22,17.43388,15
2016-12-23,16.65034,21
2016-12-24,13.777339999999999,29
2016-12-25,12.406130000000001,34
2016-12-26,17.9236,22
2016-12-27,18.935679999999998,18
2016-12-28,17.04211,20
2016-12-29,16.12797,14
2016-12-30,14.9853,20
2016-12-31,13.842629999999998,24
2017-01-01,11.78583,22
2017-01-02,16.55239,16
2017-01-03,19.45804,25
2017-01-04,16.715629999999997,27
2017-01-05,14.23441,16
2017-01-06,14.920010000000001,17
2017-01-07,13.18968,21
2017-01-08,12.9285,26
