period,ratio,1
2017-11-22,100.0,840
2017-11-23,42.87689,789
2017-11-24,41.015440000000005,589
2017-11-25,92.64859,1059
2017-11-26,46.47081,944
2017-11-27,28.40203,768
2017-11-28,23.51127,565
2017-11-29,25.3434,614
2017-11-30,21.39731,381
2017-12-01,20.59737,264
2017-12-02,28.866740000000004,611
2017-12-03,23.750420000000002,629
2017-12-04,14.546389999999999,245
2017-12-05,12.14917,166
2017-12-06,10.655619999999999,160
2017-12-07,10.24575,132
2017-12-08,13.13176,152
2017-12-09,20.05445,219
2017-12-10,14.714720000000002,267
2017-12-11,9.23813,135
2017-12-12,7.8068100000000005,103
2017-12-13,7.670660000000001,105
2017-12-14,6.12275,75
2017-12-15,6.3607,99
2017-12-16,8.55144,91
2017-12-17,9.04237,102
2017-12-18,5.06481,47
2017-12-19,4.52381,54
2017-12-20,3.44561,51
2017-12-21,11.11317,76
2017-12-22,18.70611,114
