period,ratio,1
2017-05-31,100.0,1095
2017-06-01,22.16809,906
2017-06-02,20.56523,279
2017-06-03,34.97155,443
2017-06-04,25.59791,761
2017-06-05,14.04408,370
2017-06-06,14.394120000000001,376
2017-06-07,7.0818,184
2017-06-08,4.176080000000001,81
2017-06-09,3.96653,91
2017-06-10,4.65099,70
2017-06-11,3.7580400000000003,57
2017-06-12,2.44043,45
2017-06-13,1.97471,31
2017-06-14,1.89067,36
2017-06-15,1.60671,29
2017-06-16,1.37983,29
2017-06-17,1.8329400000000002,20
2017-06-18,2.01747,15
2017-06-19,1.15147,20
2017-06-20,1.07235,17
2017-06-21,0.86472,17
2017-06-22,2.02453,14
2017-06-23,2.95255,13
2017-06-24,4.01164,12
2017-06-25,9.99929,44
2017-06-26,15.28878,107
2017-06-27,12.57978,86
2017-06-28,9.380469999999999,79
2017-06-29,7.1885,63
2017-06-30,6.306030000000001,42
