period,ratio,1
2017-10-03,74.87131,80.0
2017-10-04,75.34212,42.0
2017-10-05,98.83239,54.0
2017-10-06,100.0,84.0
2017-10-07,69.90583000000001,57.0
2017-10-08,64.58254000000001,93.0
2017-10-09,50.56497,50.0
2017-10-10,12.4231,19.0
2017-10-11,9.42875,7.0
2017-10-12,8.51224,5.0
2017-10-13,12.98179,6.0
2017-10-14,19.9435,13.0
2017-10-15,17.81544,9.0
2017-10-16,5.91337,4.0
2017-10-17,5.01569,1.0
2017-10-18,4.80853,3.0
2017-10-19,4.38166,49.0
2017-10-20,6.48462,
2017-10-21,9.196480000000001,7.0
2017-10-22,9.17137,4.0
2017-10-23,3.33333,1.0
2017-10-24,2.63653,3.0
2017-10-25,2.78091,2.0
2017-10-26,3.2831099999999998,5.0
2017-10-27,3.74764,1.0
2017-10-28,5.8192,4.0
2017-10-29,5.11613,1.0
2017-10-30,2.69303,2.0
2017-10-31,2.19083,
2017-11-01,2.3540400000000004,
2017-11-02,2.36032,
2017-11-03,3.07595,1.0
