period,ratio,1
2018-01-24,28.25559,154
2018-01-25,35.06131,100
2018-01-26,100.0,88
2018-01-27,55.591469999999994,115
2018-01-28,41.38818,114
2018-01-29,29.96258,60
2018-01-30,23.45324,57
2018-01-31,24.053420000000003,33
2018-02-01,15.405489999999999,24
2018-02-02,13.579939999999999,25
2018-02-03,16.367810000000002,18
2018-02-04,13.17056,27
2018-02-05,6.47691,20
2018-02-06,4.7310300000000005,13
2018-02-07,5.42475,7
2018-02-08,2.8980799999999998,12
2018-02-09,2.14785,2
2018-02-10,2.14785,7
2018-02-11,1.84591,7
2018-02-12,1.54397,6
2018-02-13,19.77993,18
2018-02-14,65.14893000000001,73
2018-02-15,54.61525,91
2018-02-16,42.44961,61
2018-02-17,39.987770000000005,62
2018-02-18,35.11503,56
2018-02-19,23.27819,37
2018-02-20,17.927529999999997,39
2018-02-21,12.9279,23
2018-02-22,9.404630000000001,9
2018-02-23,8.15982,18
2018-02-24,10.56887,14
