period,ratio,1
2017-01-04,77.5779,531
2017-01-05,73.13264000000001,562
2017-01-06,68.16803,344
2017-01-07,81.61779,416
2017-01-08,100.0,396
2017-01-09,51.29883,236
2017-01-10,41.866890000000005,121
2017-01-11,33.12252,96
2017-01-12,27.98694,81
2017-01-13,32.2309,95
2017-01-14,37.53745,90
2017-01-15,27.09715,86
2017-01-16,15.283570000000001,43
2017-01-17,12.05165,34
2017-01-18,13.08484,32
2017-01-19,6.82875,15
2017-01-20,6.60998,24
2017-01-21,7.30214,20
2017-01-22,7.93547,15
2017-01-23,4.17961,10
2017-01-24,2.88905,7
2017-01-25,2.81367,12
2017-01-26,3.10138,7
2017-01-27,3.6336,16
2017-01-28,3.4120699999999995,4
2017-01-29,3.4791800000000004,10
2017-01-30,3.5554699999999997,4
2017-01-31,2.1031299999999997,7
2017-02-01,1.73453,1
2017-02-02,4.9021,5
2017-02-03,8.00992,7
2017-02-04,57.62478,74
