period,ratio,1
2017-10-03,92.68848,525
2017-10-04,100.0,843
2017-10-05,82.55957,949
2017-10-06,72.98507,1140
2017-10-07,68.98347,1291
2017-10-08,50.874790000000004,1373
2017-10-09,90.85718,1769
2017-10-10,39.79358,1093
2017-10-11,28.61535,660
2017-10-12,27.95655,714
2017-10-13,27.684079999999998,632
2017-10-14,35.045159999999996,866
2017-10-15,33.62918,1019
2017-10-16,30.9997,695
2017-10-17,25.87606,542
2017-10-18,33.13411,516
2017-10-19,29.54542,513
2017-10-20,24.887420000000002,446
2017-10-21,32.61875,626
2017-10-22,34.24472,760
2017-10-23,26.404329999999998,503
2017-10-24,24.6905,399
2017-10-25,23.81616,459
2017-10-26,16.76885,329
2017-10-27,17.042070000000002,311
2017-10-28,20.201629999999998,439
2017-10-29,24.76455,524
2017-10-30,15.51945,348
2017-10-31,12.39714,243
2017-11-01,10.25342,220
2017-11-02,11.18995,241
2017-11-03,11.30215,227
