period,ratio,1
2017-03-23,81.40236999999999,127
2017-03-24,100.0,134
2017-03-25,83.04757,124
2017-03-26,70.06936999999999,116
2017-03-27,98.60257,99
2017-03-28,77.64618,82
2017-03-29,91.92269,45
2017-03-30,48.954409999999996,48
2017-03-31,76.12983,38
2017-04-01,50.822590000000005,55
2017-04-02,43.10208,40
2017-04-03,33.12685,34
2017-04-04,26.6997,26
2017-04-05,38.47869,32
2017-04-06,25.00495,28
2017-04-07,25.852320000000002,17
2017-04-08,26.2884,17
2017-04-09,27.656090000000003,25
2017-04-10,16.44697,17
2017-04-11,12.32408,19
2017-04-12,16.82358,18
2017-04-13,12.11595,12
2017-04-14,14.3657,12
2017-04-15,11.184339999999999,13
2017-04-16,10.49058,14
2017-04-17,9.96035,11
2017-04-18,11.25867,7
2017-04-19,7.75024,7
2017-04-20,7.69078,9
2017-04-21,7.29435,11
2017-04-22,7.289389999999999,8
2017-04-23,6.81367,8
