period,ratio,1
2017-02-09,100.0,1187
2017-02-10,64.0003,1157
2017-02-11,67.04739000000001,1426
2017-02-12,61.69172,1536
2017-02-13,44.10328,930
2017-02-14,35.6144,676
2017-02-15,40.912659999999995,560
2017-02-16,31.09838,504
2017-02-17,27.03963,384
2017-02-18,40.059779999999996,566
2017-02-19,38.66172,748
2017-02-20,25.17419,353
2017-02-21,20.17219,279
2017-02-22,23.07261,294
2017-02-23,13.96475,209
2017-02-24,13.61916,162
2017-02-25,18.62655,228
2017-02-26,16.63194,277
2017-02-27,15.574079999999999,176
2017-02-28,13.845670000000002,156
2017-03-01,11.79813,152
2017-03-02,6.45614,69
2017-03-03,5.61626,61
2017-03-04,8.17625,74
2017-03-05,15.889170000000002,80
2017-03-06,4.35074,36
2017-03-07,7.943910000000001,40
2017-03-08,3.4947199999999996,30
2017-03-09,2.69588,26
