period,ratio,1
2017-10-12,19.91465,65
2017-10-13,100.0,98
2017-10-14,79.23186,189
2017-10-15,36.344229999999996,194
2017-10-16,38.54907,149
2017-10-17,29.160729999999997,125
2017-10-18,22.546229999999998,104
2017-10-19,28.4495,102
2017-10-20,19.4879,76
2017-10-21,23.755329999999997,141
2017-10-22,19.7724,163
2017-10-23,19.27453,96
2017-10-24,21.40825,86
2017-10-25,20.697010000000002,99
2017-10-26,14.935979999999999,58
2017-10-27,16.92745,53
2017-10-28,19.41678,70
2017-10-29,17.0697,85
2017-10-30,13.51351,42
2017-10-31,10.170689999999999,31
2017-11-01,8.46372,41
2017-11-02,6.4722599999999995,35
2017-11-03,7.75248,23
2017-11-04,7.32574,30
2017-11-05,7.4679899999999995,36
2017-11-06,7.75248,32
2017-11-07,6.11664,23
2017-11-08,7.681360000000001,18
2017-11-09,6.6145,26
2017-11-10,6.04551,22
2017-11-11,6.04551,21
2017-11-12,7.82361,30
