period,ratio,1
2017-12-21,55.87381,75
2017-12-22,66.28083000000001,33
2017-12-23,100.0,128
2017-12-24,92.73028000000001,179
2017-12-25,76.83988000000001,221
2017-12-26,65.13371,82
2017-12-27,52.187129999999996,85
2017-12-28,39.49968,62
2017-12-29,43.84285,54
2017-12-30,57.010569999999994,64
2017-12-31,53.14421,45
2018-01-01,50.02073,67
2018-01-02,43.07235,53
2018-01-03,46.49644,47
2018-01-04,25.71349,36
2018-01-05,22.6211,43
2018-01-06,30.989559999999997,46
2018-01-07,29.83553,36
2018-01-08,19.20392,31
2018-01-09,16.222089999999998,28
2018-01-10,19.539070000000002,19
2018-01-11,14.6569,24
2018-01-12,19.68765,26
2018-01-13,20.47543,39
2018-01-14,12.26245,19
2018-01-15,6.38518,17
2018-01-16,7.87782,14
2018-01-17,5.18623,14
2018-01-18,5.1067599999999995,12
2018-01-19,5.051480000000001,4
2018-01-20,5.99474,6
2018-01-21,8.150780000000001,6
