period,ratio,1
2017-11-23,9.0605,67
2017-11-24,37.17277,51
2017-11-25,8.420589999999999,45
2017-11-26,0.58173,18
2017-11-27,44.240829999999995,15
2017-11-28,54.98836,14
2017-11-29,96.11692,9
2017-11-30,80.55555,4
2017-12-01,52.3851,9
2017-12-02,78.79581,35
2017-12-03,100.0,49
2017-12-04,43.44095,39
2017-12-05,19.51716,24
2017-12-06,4.88656,16
2017-12-07,1.8324599999999998,9
2017-12-08,1.5706799999999999,9
2017-12-09,1.13438,9
2017-12-10,1.1489200000000002,7
2017-12-11,0.7853399999999999,8
2017-12-12,0.58173,7
2017-12-13,0.61082,5
2017-12-14,0.52356,6
2017-12-15,0.5526399999999999,5
2017-12-16,1.06166,5
2017-12-17,0.68353,4
2017-12-18,0.5526399999999999,8
2017-12-19,0.46538,5
2017-12-20,0.29086,4
2017-12-21,0.30541,4
2017-12-22,1.2652700000000001,5
2017-12-23,1.35253,4
