period,ratio,1
2017-04-26,100.0,836
2017-04-27,30.029390000000003,919
2017-04-28,26.16052,459
2017-04-29,35.4287,572
2017-04-30,31.01933,681
2017-05-01,23.64517,937
2017-05-02,17.463260000000002,368
2017-05-03,19.78566,243
2017-05-04,12.39639,173
2017-05-05,11.455589999999999,144
2017-05-06,9.90408,137
2017-05-07,7.75915,97
2017-05-08,5.85378,87
2017-05-09,5.52206,69
2017-05-10,2.9093400000000003,41
2017-05-11,2.38197,28
2017-05-12,2.48241,22
2017-05-13,8.78707,35
2017-05-14,5.87754,32
2017-05-15,3.30928,13
2017-05-16,2.07563,15
2017-05-17,2.46927,16
2017-05-18,1.53512,13
2017-05-19,1.93956,9
2017-05-20,2.39439,15
2017-05-21,1.53782,8
2017-05-22,1.05023,7
2017-05-23,0.8965200000000001,13
2017-05-24,0.9192,7
2017-05-25,0.9557399999999999,11
2017-05-26,0.9435,4
