period,ratio,1
2017-02-09,58.50938000000001,34.0
2017-02-10,72.39621,19.0
2017-02-11,100.0,72.0
2017-02-12,87.62741,101.0
2017-02-13,50.96026,30.0
2017-02-14,37.95981,25.0
2017-02-15,35.293240000000004,22.0
2017-02-16,33.46136,24.0
2017-02-17,38.96439,15.0
2017-02-18,49.394290000000005,37.0
2017-02-19,44.792429999999996,50.0
2017-02-20,34.96085,19.0
2017-02-21,29.841920000000002,23.0
2017-02-22,26.77648,10.0
2017-02-23,27.914009999999998,16.0
2017-02-24,26.399759999999997,13.0
2017-02-25,27.692420000000002,17.0
2017-02-26,25.609389999999998,11.0
2017-02-27,24.53833,11.0
2017-02-28,27.24183,14.0
2017-03-01,28.98507,17.0
2017-03-02,13.355,5.0
2017-03-03,13.9607,5.0
2017-03-04,21.997339999999998,9.0
2017-03-05,30.81695,6.0
2017-03-06,12.94873,1.0
2017-03-07,10.55547,1.0
2017-03-08,11.07992,3.0
2017-03-09,10.651489999999999,
