period,ratio,1
2017-07-13,69.60341,73
2017-07-14,80.12675,25
2017-07-15,91.12700000000001,42
2017-07-16,100.0,66
2017-07-17,76.42444,41
2017-07-18,72.47113,39
2017-07-19,64.28211999999999,58
2017-07-20,57.87525,40
2017-07-21,53.852909999999994,25
2017-07-22,57.9631,24
2017-07-23,70.54467,24
2017-07-24,49.0148,23
2017-07-25,44.39006,25
2017-07-26,38.66089,23
2017-07-27,34.99623,24
2017-07-28,33.3647,16
2017-07-29,36.80346,24
2017-07-30,45.34387,14
2017-07-31,37.324290000000005,24
2017-08-01,34.4252,21
2017-08-02,30.60993,21
2017-08-03,26.50602,19
2017-08-04,22.37073,12
2017-08-05,23.21787,12
2017-08-06,27.535140000000002,6
2017-08-07,21.19728,14
2017-08-08,17.256520000000002,9
2017-08-09,15.110439999999999,7
2017-08-10,15.49322,11
2017-08-11,42.40712,16
2017-08-12,57.12851,18
2017-08-13,60.868469999999995,23
