period,ratio,1
2017-11-09,19.652620000000002,10.0
2017-11-10,22.51527,5.0
2017-11-11,31.7787,21.0
2017-11-12,22.45094,18.0
2017-11-13,45.83467,3.0
2017-11-14,61.85268000000001,5.0
2017-11-15,100.0,5.0
2017-11-16,51.2705,11.0
2017-11-17,58.700540000000004,7.0
2017-11-18,62.0135,17.0
2017-11-19,69.6687,20.0
2017-11-20,51.978120000000004,1.0
2017-11-21,45.738170000000004,5.0
2017-11-22,41.653259999999996,5.0
2017-11-23,32.9688,3.0
2017-11-24,38.30813,3.0
2017-11-25,43.48665,8.0
2017-11-26,50.08041,13.0
2017-11-27,9.13477,3.0
2017-11-28,3.50595,2.0
2017-11-29,4.2779,4.0
2017-11-30,2.89482,3.0
2017-12-01,3.3451199999999996,4.0
2017-12-02,5.14634,4.0
2017-12-03,4.69604,5.0
2017-12-04,2.50884,2.0
2017-12-05,2.57317,
2017-12-06,2.28369,2.0
2017-12-07,2.7018299999999997,3.0
2017-12-08,2.7339900000000004,4.0
2017-12-09,4.43872,4.0
