period,ratio,1
2018-01-11,50.12507,438
2018-01-12,75.89969,408
2018-01-13,100.0,793
2018-01-14,57.46105,926
2018-01-15,34.815909999999995,549
2018-01-16,29.440609999999996,504
2018-01-17,24.6758,391
2018-01-18,23.44776,360
2018-01-19,26.3406,291
2018-01-20,33.600770000000004,614
2018-01-21,30.476509999999998,717
2018-01-22,24.38298,410
2018-01-23,18.662689999999998,275
2018-01-24,17.93281,241
2018-01-25,16.74928,194
2018-01-26,19.29835,178
2018-01-27,33.16799,450
2018-01-28,43.02328,615
2018-01-29,18.31709,274
2018-01-30,16.06083,189
2018-01-31,17.79008,276
2018-02-01,16.226570000000002,228
2018-02-02,17.430970000000002,207
2018-02-03,48.9885,382
2018-02-04,44.73258,473
2018-02-05,16.33922,248
2018-02-06,12.60078,172
2018-02-07,11.27023,155
2018-02-08,9.466389999999999,121
2018-02-09,9.3473,117
2018-02-10,12.66677,185
2018-02-11,11.87796,230
