period,ratio,1
2017-08-30,89.0495,126
2017-08-31,67.63178,114
2017-09-01,62.402390000000004,81
2017-09-02,66.02583,79
2017-09-03,100.0,93
2017-09-04,42.69615,51
2017-09-05,40.10467,46
2017-09-06,41.32444,40
2017-09-07,19.57118,26
2017-09-08,21.11805,31
2017-09-09,22.124670000000002,21
2017-09-10,17.560029999999998,24
2017-09-11,9.255889999999999,16
2017-09-12,7.9707,14
2017-09-13,5.89414,15
2017-09-14,4.78833,9
2017-09-15,4.24386,15
2017-09-16,4.03494,9
2017-09-17,3.5115800000000004,7
2017-09-18,2.62735,2
2017-09-19,2.52184,4
2017-09-20,2.0786700000000002,3
2017-09-21,1.9330599999999998,3
2017-09-22,1.81277,7
2017-09-23,2.13143,2
2017-09-24,2.09344,4
2017-09-25,1.65238,2
2017-09-26,1.76845,4
2017-09-27,1.65238,3
2017-09-28,1.8402,2
2017-09-29,2.82572,5
2017-09-30,71.56121999999999,2
