period,ratio,1
2018-01-24,100.0,55.0
2018-01-25,80.76096,40.0
2018-01-26,65.89076999999999,45.0
2018-01-27,77.05461,36.0
2018-01-28,59.552369999999996,60.0
2018-01-29,54.5837,75.0
2018-01-30,45.774390000000004,65.0
2018-01-31,51.145920000000004,3.0
2018-02-01,27.108320000000003,4.0
2018-02-02,22.77529,4.0
2018-02-03,25.93554,
2018-02-04,25.854960000000002,
2018-02-05,8.28111,4.0
2018-02-06,19.73142,1.0
2018-02-07,61.42345,6.0
2018-02-08,54.458369999999995,10.0
2018-02-09,40.39391,6.0
2018-02-10,38.50492,3.0
2018-02-11,39.543409999999994,3.0
2018-02-12,24.44046,3.0
2018-02-13,19.811989999999998,4.0
2018-02-14,18.889879999999998,2.0
2018-02-15,20.94001,2.0
2018-02-16,26.19516,2.0
2018-02-17,20.02685,3.0
2018-02-18,15.308860000000001,2.0
2018-02-19,10.77887,1.0
2018-02-20,9.39122,
2018-02-21,8.307960000000001,
2018-02-22,7.7529,1.0
2018-02-23,8.40644,2.0
2018-02-24,9.19427,3.0
