period,ratio,1
2017-02-01,93.2966,64
2017-02-02,89.58569,55
2017-02-03,88.54318,23
2017-02-04,100.0,20
2017-02-05,88.81326,30
2017-02-06,72.52741,22
2017-02-07,61.52973000000001,21
2017-02-08,52.811530000000005,12
2017-02-09,45.9947,4
2017-02-10,48.960190000000004,8
2017-02-11,57.3975,18
2017-02-12,51.55296,12
2017-02-13,43.19127,5
2017-02-14,38.2758,4
2017-02-15,34.521679999999996,5
2017-02-16,36.9146,2
2017-02-17,63.39869,9
2017-02-18,91.92459000000001,29
2017-02-19,80.11126999999999,34
2017-02-20,58.02949,23
2017-02-21,49.808240000000005,12
2017-02-22,46.76173,14
2017-02-23,43.34251,7
2017-02-24,42.105540000000005,8
2017-02-25,45.09803,11
2017-02-26,46.22697,10
2017-02-27,50.099920000000004,12
2017-02-28,42.948190000000004,6
2017-03-01,45.708420000000004,9
