period,ratio,1
2017-03-16,36.12972,29.0
2017-03-17,41.39004,28.0
2017-03-18,42.21593,21.0
2017-03-19,33.34709,33.0
2017-03-20,39.46825,19.0
2017-03-21,22.80105,12.0
2017-03-22,19.80242,8.0
2017-03-23,14.19904,7.0
2017-03-24,29.5988,3.0
2017-03-25,66.76725,14.0
2017-03-26,100.0,18.0
2017-03-27,17.3152,15.0
2017-03-28,14.329270000000001,7.0
2017-03-29,10.55874,4.0
2017-03-30,8.94825,13.0
2017-03-31,8.44636,7.0
2017-04-01,10.05685,2.0
2017-04-02,8.94825,4.0
2017-04-03,4.87595,3.0
2017-04-04,4.15488,
2017-04-05,4.14535,2.0
2017-04-06,3.7165199999999996,
2017-04-07,5.38737,
2017-04-08,5.9400900000000005,2.0
2017-04-09,5.92103,5.0
2017-04-10,3.06534,2.0
2017-04-11,2.7095700000000003,1.0
2017-04-12,2.7286200000000003,1.0
2017-04-13,2.56662,
2017-04-14,2.99863,
2017-04-15,3.7641699999999996,
2017-04-16,4.09135,2.0
