period,ratio,1
2017-12-20,100.0,761
2017-12-21,44.99123,598
2017-12-22,22.84739,494
2017-12-23,27.90284,526
2017-12-24,34.781009999999995,636
2017-12-25,38.44052,876
2017-12-26,35.90563,662
2017-12-27,22.08249,469
2017-12-28,17.01385,343
2017-12-29,17.24109,292
2017-12-30,19.192420000000002,287
2017-12-31,18.76725,312
2018-01-01,19.080389999999998,329
2018-01-02,15.35475,303
2018-01-03,15.195910000000001,258
2018-01-04,12.00952,209
2018-01-05,12.0627,172
2018-01-06,15.934679999999998,246
2018-01-07,17.30722,250
2018-01-08,12.00089,191
2018-01-09,10.60016,176
2018-01-10,10.1425,174
2018-01-11,8.743139999999999,161
2018-01-12,9.24739,145
2018-01-13,15.015479999999998,171
2018-01-14,10.90126,177
2018-01-15,8.53317,112
2018-01-16,8.51272,148
2018-01-17,8.09368,112
2018-01-18,6.61865,70
2018-01-19,6.17644,58
2018-01-20,7.57671,95
