period,ratio,1
2017-01-12,15.56851,686
2017-01-13,16.1625,391
2017-01-14,23.3974,625
2017-01-15,20.71471,711
2017-01-16,13.99854,385
2017-01-17,12.2109,307
2017-01-18,10.603480000000001,266
2017-01-19,8.84401,187
2017-01-20,9.33456,176
2017-01-21,12.37882,330
2017-01-22,12.61162,419
2017-01-23,8.61576,201
2017-01-24,7.6046,173
2017-01-25,9.70105,207
2017-01-26,8.59742,169
2017-01-27,11.09043,268
2017-01-28,39.3933,291
2017-01-29,100.0,433
2017-01-30,24.01408,582
2017-01-31,10.9295,294
2017-02-01,6.72222,157
2017-02-02,5.68307,130
2017-02-03,6.0372699999999995,121
2017-02-04,9.37163,235
2017-02-05,8.84553,285
2017-02-06,5.05486,94
2017-02-07,4.34362,92
2017-02-08,4.11612,66
2017-02-09,4.41019,63
2017-02-10,5.0871900000000005,72
2017-02-11,7.1653,156
2017-02-12,16.54034,163
