period,ratio,1
2017-09-06,85.59156,25.0
2017-09-07,98.20241999999999,19.0
2017-09-08,100.0,46.0
2017-09-09,94.45615,23.0
2017-09-10,78.32571,27.0
2017-09-11,64.07238000000001,22.0
2017-09-12,53.35852,14.0
2017-09-13,36.81049,12.0
2017-09-14,28.72539,4.0
2017-09-15,29.934379999999997,14.0
2017-09-16,38.8268,7.0
2017-09-17,25.19387,7.0
2017-09-18,18.73135,7.0
2017-09-19,9.42533,4.0
2017-09-20,8.52256,4.0
2017-09-21,6.82044,2.0
2017-09-22,6.756810000000001,4.0
2017-09-23,7.04712,2.0
2017-09-24,6.7289699999999995,
2017-09-25,5.00298,
2017-09-26,8.94412,3.0
2017-09-27,8.10101,2.0
2017-09-28,10.92463,2.0
2017-09-29,6.1364,7.0
2017-09-30,9.13103,4.0
2017-10-01,9.89858,3.0
2017-10-02,7.389139999999999,5.0
2017-10-03,6.37502,4.0
2017-10-04,9.74746,6.0
2017-10-05,11.93875,2.0
2017-10-06,31.290509999999998,8.0
