period,ratio,1
2017-12-14,100.0,1093
2017-12-15,53.71115,1047
2017-12-16,67.75798,1480
2017-12-17,42.9264,1722
2017-12-18,26.826690000000003,917
2017-12-19,24.26651,676
2017-12-20,23.39578,580
2017-12-21,18.45518,451
2017-12-22,18.88766,397
2017-12-23,26.23514,633
2017-12-24,28.854979999999998,881
2017-12-25,24.14791,1045
2017-12-26,22.00327,587
2017-12-27,14.056479999999999,489
2017-12-28,9.99178,351
2017-12-29,10.27956,292
2017-12-30,12.3089,308
2017-12-31,13.06751,337
2018-01-01,12.12043,327
2018-01-02,9.62177,257
2018-01-03,8.12597,200
2018-01-04,6.6717,179
2018-01-05,5.51426,164
2018-01-06,14.1626,230
2018-01-07,9.72189,186
2018-01-08,8.32386,138
2018-01-09,3.61962,100
2018-01-10,3.43361,97
2018-01-11,3.05113,101
2018-01-12,25.29147,102
2018-01-13,25.927960000000002,145
2018-01-14,5.824730000000001,113
