period,ratio,1
2017-07-20,0.35700000000000004,52.0
2017-07-21,0.52275,2.0
2017-07-22,0.306,3.0
2017-07-23,0.82876,11.0
2017-07-24,32.83182,11.0
2017-07-25,34.884609999999995,12.0
2017-07-26,100.0,15.0
2017-07-27,52.046409999999995,8.0
2017-07-28,61.48157,11.0
2017-07-29,32.933820000000004,6.0
2017-07-30,28.90475,8.0
2017-07-31,11.24569,3.0
2017-08-01,0.29325,7.0
2017-08-02,0.1785,3.0
2017-08-03,0.255,9.0
2017-08-04,0.2295,6.0
2017-08-05,0.06375,2.0
2017-08-06,0.0765,2.0
2017-08-07,0.0765,3.0
2017-08-08,0.06375,1.0
2017-08-09,0.0765,
2017-08-12,0.306,3.0
2017-08-13,0.08925,1.0
2017-08-14,0.153,1.0
2017-08-15,0.11475,1.0
2017-08-16,0.06375,1.0
2017-08-17,0.08925,
