period,ratio,1
2017-03-29,58.39005,1051
2017-03-30,58.4775,844
2017-03-31,70.91144,334
2017-04-01,100.0,384
2017-04-02,70.66808,360
2017-04-03,38.65165,204
2017-04-04,34.531729999999996,130
2017-04-05,40.83615,101
2017-04-06,36.893029999999996,72
2017-04-07,27.563779999999998,54
2017-04-08,29.9422,80
2017-04-09,27.953529999999997,89
2017-04-10,16.945510000000002,39
2017-04-11,15.346589999999999,34
2017-04-12,10.998510000000001,29
2017-04-13,10.77797,23
2017-04-14,11.86166,21
2017-04-15,15.51389,33
2017-04-16,12.18867,28
2017-04-17,5.14658,12
2017-04-18,3.5856800000000004,14
2017-04-19,3.38415,14
2017-04-20,2.91836,5
2017-04-21,3.22445,13
2017-04-22,3.59139,9
2017-04-23,3.3081099999999997,7
2017-04-24,2.17498,5
2017-04-25,2.2966599999999997,6
2017-04-26,2.92596,2
2017-04-27,3.15981,4
2017-04-28,2.92216,2
2017-04-29,3.4564,3
