period,ratio,1
2018-02-01,43.67583,119.0
2018-02-02,67.50461,16.0
2018-02-03,100.0,10.0
2018-02-04,81.09343,14.0
2018-02-05,44.32627,9.0
2018-02-06,40.10723,2.0
2018-02-07,58.21394,9.0
2018-02-08,38.99973,3.0
2018-02-09,33.18097,1.0
2018-02-10,44.95912,4.0
2018-02-11,38.66572,6.0
2018-02-12,15.408270000000002,1.0
2018-02-13,10.78491,2.0
2018-02-14,10.907969999999999,2.0
2018-02-15,14.75784,
2018-02-16,15.74228,1.0
2018-02-17,19.02083,1.0
2018-02-18,14.69631,2.0
2018-02-19,9.80926,5.0
2018-02-20,7.4008899999999995,1.0
2018-02-21,6.8823,
2018-02-22,5.88028,1.0
2018-02-23,5.5111099999999995,1.0
2018-02-24,5.98576,1.0
2018-02-25,5.27379,
2018-02-26,4.77278,
2018-02-27,3.7356,
2018-02-28,3.18185,
2018-03-01,2.9709,2.0
