period,ratio,1
2017-02-02,78.11429,486
2017-02-03,76.47372,371
2017-02-04,100.0,544
2017-02-05,99.82189,620
2017-02-06,58.63208,362
2017-02-07,46.28505,270
2017-02-08,41.75992,246
2017-02-09,31.967859999999998,180
2017-02-10,34.36033,148
2017-02-11,43.352759999999996,194
2017-02-12,40.64815,228
2017-02-13,25.785629999999998,144
2017-02-14,19.80261,75
2017-02-15,20.17718,86
2017-02-16,13.096160000000001,58
2017-02-17,13.77736,51
2017-02-18,17.11636,75
2017-02-19,18.22905,75
2017-02-20,10.85792,49
2017-02-21,8.94652,39
2017-02-22,9.00986,39
2017-02-23,7.95868,37
2017-02-24,7.887989999999999,20
2017-02-25,9.65343,37
2017-02-26,9.69107,45
2017-02-27,9.019039999999999,41
2017-02-28,7.623589999999999,49
2017-03-01,7.99265,27
2017-03-02,6.583419999999999,23
