period,ratio,1
2018-02-28,91.69439,56
2018-03-01,100.0,87
2018-03-02,76.77439,35
2018-03-03,90.4636,51
2018-03-04,77.89123000000001,64
2018-03-05,60.824169999999995,34
2018-03-06,47.691109999999995,21
2018-03-07,38.96613,22
2018-03-08,32.32894,17
2018-03-09,31.120929999999998,17
2018-03-10,41.78784,38
2018-03-11,56.2839,30
2018-03-12,25.07635,28
2018-03-13,22.145229999999998,21
2018-03-14,19.69731,8
2018-03-15,17.4682,10
2018-03-16,18.65341,10
2018-03-17,21.34293,13
2018-03-18,21.96745,15
2018-03-19,15.18895,14
2018-03-20,11.8977,6
2018-03-21,10.63044,4
2018-03-22,9.62301,2
2018-03-23,10.93586,7
2018-03-24,18.59415,8
2018-03-25,21.61644,7
2018-03-26,23.13443,11
2018-03-27,25.77836,11
2018-03-28,26.161279999999998,6
