period,ratio,1
2017-01-04,26.079,113.0
2017-01-05,22.94693,129.0
2017-01-06,31.891070000000003,118.0
2017-01-07,40.792159999999996,154.0
2017-01-08,36.0241,141.0
2017-01-09,70.3907,69.0
2017-01-10,88.2144,55.0
2017-01-11,64.95533,43.0
2017-01-12,64.51404000000001,44.0
2017-01-13,100.0,52.0
2017-01-14,80.98159,65.0
2017-01-15,66.72048000000001,56.0
2017-01-16,41.9761,24.0
2017-01-17,38.295120000000004,17.0
2017-01-18,71.39166,12.0
2017-01-19,31.169940000000004,13.0
2017-01-20,31.14842,11.0
2017-01-21,33.6347,23.0
2017-01-22,33.52706,19.0
2017-01-23,9.09482,10.0
2017-01-24,4.01463,7.0
2017-01-25,3.59487,6.0
2017-01-26,4.07921,10.0
2017-01-27,11.12904,7.0
2017-01-28,18.695510000000002,3.0
2017-01-29,22.18275,8.0
2017-01-30,21.795279999999998,14.0
2017-01-31,13.84135,3.0
2017-02-01,8.083089999999999,2.0
2017-02-02,6.60854,1.0
2017-02-03,7.67409,
2017-02-04,8.59972,4.0
