period,ratio,1
2017-02-16,68.13354,33.0
2017-02-17,67.12505999999999,62.0
2017-02-18,76.17083000000001,35.0
2017-02-19,65.54358,49.0
2017-02-20,61.23461999999999,13.0
2017-02-21,62.945980000000006,15.0
2017-02-22,100.0,25.0
2017-02-23,50.07258,12.0
2017-02-24,46.91725,5.0
2017-02-25,46.26021,9.0
2017-02-26,47.42913,13.0
2017-02-27,32.47765,16.0
2017-02-28,25.27313,7.0
2017-03-01,15.639079999999998,5.0
2017-03-02,6.05852,5.0
2017-03-03,7.08228,4.0
2017-03-04,10.67308,2.0
2017-03-05,8.62556,7.0
2017-03-06,2.9796,2.0
2017-03-07,2.93376,
2017-03-08,2.58232,
2017-03-09,2.46772,
2017-03-10,3.3768800000000003,2.0
2017-03-11,5.37856,4.0
2017-03-12,4.69096,2.0
2017-03-13,1.8259599999999998,
2017-03-14,1.8794400000000002,1.0
2017-03-15,1.9023599999999998,
2017-03-16,1.7113599999999998,1.0
