period,ratio,1
2017-05-09,100.0,312
2017-05-10,38.40293,174
2017-05-11,36.295590000000004,136
2017-05-12,38.69865,96
2017-05-13,80.00253000000001,130
2017-05-14,58.009519999999995,166
2017-05-15,26.94738,77
2017-05-16,25.78192,53
2017-05-17,17.99557,35
2017-05-18,19.0088,29
2017-05-19,12.78432,20
2017-05-20,13.730960000000001,14
2017-05-21,12.26106,22
2017-05-22,10.065719999999999,14
2017-05-23,6.731089999999999,9
2017-05-24,6.7881800000000005,6
2017-05-25,40.799640000000004,28
2017-05-26,66.99620999999999,57
2017-05-27,68.05305,45
2017-05-28,76.38011,51
2017-05-29,45.78414,28
2017-05-30,22.23719,28
2017-05-31,22.421129999999998,14
2017-06-01,14.47304,14
2017-06-02,13.569220000000001,16
2017-06-03,17.829079999999998,15
2017-06-04,35.43538,9
2017-06-05,13.37101,5
2017-06-06,17.14725,11
2017-06-07,9.12146,7
2017-06-08,7.15763,12
2017-06-09,7.1980699999999995,4
