period,ratio,1
2017-02-09,80.91781,57.0
2017-02-10,76.38715,31.0
2017-02-11,100.0,72.0
2017-02-12,89.93741999999999,87.0
2017-02-13,60.97622,34.0
2017-02-14,47.92657,19.0
2017-02-15,60.24196,14.0
2017-02-16,44.28035,21.0
2017-02-17,39.933240000000005,12.0
2017-02-18,47.26741,27.0
2017-02-19,44.555690000000006,30.0
2017-02-20,22.302870000000002,6.0
2017-02-21,17.91405,13.0
2017-02-22,14.57655,6.0
2017-02-23,12.71589,9.0
2017-02-24,15.65289,2.0
2017-02-25,14.952020000000001,11.0
2017-02-26,14.84355,12.0
2017-02-27,12.30705,11.0
2017-02-28,11.77304,5.0
2017-03-01,11.58114,4.0
2017-03-02,5.4151,3.0
2017-03-03,5.4735,1.0
2017-03-04,8.502289999999999,1.0
2017-03-05,6.95869,2.0
2017-03-06,4.14685,
2017-03-07,3.96328,1.0
2017-03-08,4.26366,1.0
2017-03-09,3.52941,1.0
