period,ratio,1
2017-04-26,6.7573300000000005,32.0
2017-04-27,7.33931,19.0
2017-04-28,7.49557,6.0
2017-04-29,8.15408,14.0
2017-04-30,8.45544,20.0
2017-05-01,7.632689999999999,17.0
2017-05-02,5.99359,15.0
2017-05-03,9.1012,15.0
2017-05-04,7.454110000000001,12.0
2017-05-05,6.51976,15.0
2017-05-06,6.27102,11.0
2017-05-07,5.96329,10.0
2017-05-08,3.7166900000000003,7.0
2017-05-09,2.87641,8.0
2017-05-10,1.9516200000000001,5.0
2017-05-11,1.6119999999999999,5.0
2017-05-12,1.74912,5.0
2017-05-13,1.92292,12.0
2017-05-14,1.61519,7.0
2017-05-15,1.39515,2.0
2017-05-16,1.26919,2.0
2017-05-17,1.2468700000000001,4.0
2017-05-18,100.0,2.0
2017-05-19,4.56016,
2017-05-20,3.06615,3.0
2017-05-21,2.31197,4.0
2017-05-22,2.09193,4.0
2017-05-23,1.44936,1.0
2017-05-24,1.3935600000000001,4.0
2017-05-25,1.207,2.0
2017-05-26,1.2165700000000002,3.0
