period,ratio,1
2017-07-26,100.0,114.0
2017-07-27,78.93552,90.0
2017-07-28,63.92335,74.0
2017-07-29,58.010940000000005,113.0
2017-07-30,49.59854,69.0
2017-07-31,43.04136,16.0
2017-08-01,32.45133,10.0
2017-08-02,22.457420000000003,14.0
2017-08-03,17.03163,6.0
2017-08-04,14.60462,5.0
2017-08-05,15.15815,5.0
2017-08-06,14.83576,6.0
2017-08-07,10.82116,6.0
2017-08-08,9.77493,3.0
2017-08-09,7.29318,5.0
2017-08-10,7.39659,4.0
2017-08-11,7.95012,2.0
2017-08-12,8.6253,2.0
2017-08-13,14.7871,
2017-08-14,14.306560000000001,7.0
2017-08-15,28.22992,4.0
2017-08-16,18.00486,4.0
2017-08-17,12.439169999999999,2.0
2017-08-18,10.225060000000001,3.0
2017-08-19,11.51459,2.0
2017-08-20,12.08637,
2017-08-21,8.63138,1.0
2017-08-22,6.48418,2.0
2017-08-23,6.53892,1.0
2017-08-24,8.01703,
2017-08-25,7.53649,
2017-08-26,8.27858,1.0
