period,ratio,1
2017-09-14,73.20615,66
2017-09-15,95.81128000000001,45
2017-09-16,100.0,51
2017-09-17,88.59076,50
2017-09-18,72.77948,43
2017-09-19,67.47487,35
2017-09-20,75.83589,30
2017-09-21,51.8523,32
2017-09-22,45.641020000000005,21
2017-09-23,48.42666,16
2017-09-24,45.259479999999996,33
2017-09-25,31.647170000000003,19
2017-09-26,28.41025,14
2017-09-27,27.835890000000003,16
2017-09-28,20.70974,18
2017-09-29,20.1723,11
2017-09-30,21.39487,2
2017-10-01,27.027690000000003,15
2017-10-02,17.616410000000002,11
2017-10-03,11.99589,11
2017-10-04,10.94153,11
2017-10-05,11.56102,6
2017-10-06,10.66666,8
2017-10-07,9.03384,4
2017-10-08,9.69435,8
2017-10-09,8.12717,8
2017-10-10,5.22666,7
2017-10-11,4.89025,2
2017-10-12,3.93435,7
2017-10-13,4.2297400000000005,3
2017-10-14,5.14051,11
