period,ratio,1
2018-01-31,100.0,2085
2018-02-01,43.694720000000004,1584
2018-02-02,29.39728,800
2018-02-03,44.02363,853
2018-02-04,47.10907,889
2018-02-05,17.02981,502
2018-02-06,11.10715,309
2018-02-07,8.60621,245
2018-02-08,5.9336199999999995,137
2018-02-09,4.93729,105
2018-02-10,5.5589699999999995,88
2018-02-11,4.37437,70
2018-02-12,3.2096400000000003,60
2018-02-13,2.58796,52
2018-02-14,2.62907,32
2018-02-15,2.2700099999999996,21
2018-02-16,2.23849,22
2018-02-17,2.11977,30
2018-02-18,1.77869,21
2018-02-19,1.70298,13
2018-02-20,1.08712,15
2018-02-21,1.01209,13
2018-02-22,1.18477,6
2018-02-23,0.93363,6
2018-02-24,0.9123899999999999,9
2018-02-25,0.8690399999999999,12
2018-02-26,0.77637,7
2018-02-27,0.84078,6
2018-02-28,0.9894700000000001,8
