period,ratio,1
2017-04-28,1.48205,19
2017-04-29,12.01248,121
2017-04-30,21.97087,143
2017-05-01,37.05148,105
2017-05-02,20.696820000000002,54
2017-05-03,90.1196,128
2017-05-04,65.2106,88
2017-05-05,49.063959999999994,156
2017-05-06,44.25377,84
2017-05-07,44.617779999999996,65
2017-05-08,38.97555,38
2017-05-09,46.671859999999995,64
2017-05-10,32.42329,10
2017-05-11,31.227240000000002,9
2017-05-12,30.941229999999997,11
2017-05-13,37.90951,34
2017-05-14,38.35153,28
2017-05-15,40.0936,10
2017-05-16,72.49089000000001,13
2017-05-17,50.46801,4
2017-05-18,100.0,11
2017-05-19,51.040040000000005,8
2017-05-20,42.5117,6
2017-05-21,39.547579999999996,9
2017-05-22,36.92147,1
