period,ratio,1
2017-01-04,100.0,381
2017-01-05,60.908390000000004,255
2017-01-06,49.974509999999995,97
2017-01-07,52.51497,139
2017-01-08,58.86991,149
2017-01-09,33.74442,81
2017-01-10,27.358890000000002,48
2017-01-11,22.14167,51
2017-01-12,18.302960000000002,37
2017-01-13,18.004839999999998,28
2017-01-14,19.1553,43
2017-01-15,17.01745,43
2017-01-16,11.41801,26
2017-01-17,10.34781,28
2017-01-18,8.19212,23
2017-01-19,5.64657,9
2017-01-20,5.39431,12
2017-01-21,4.71015,9
2017-01-22,4.622240000000001,14
2017-01-23,3.99796,6
2017-01-24,3.63613,3
2017-01-25,27.323220000000003,11
2017-01-26,48.66989,27
2017-01-27,42.755759999999995,26
2017-01-28,78.2227,22
2017-01-29,35.72684,22
2017-01-30,32.42706,26
2017-01-31,20.6625,15
2017-02-01,15.55739,13
2017-02-02,13.450120000000002,14
2017-02-03,11.932730000000001,6
2017-02-04,13.68072,9
