period,ratio,1
2017-04-26,100.0,532
2017-04-27,25.25895,544
2017-04-28,20.88757,382
2017-04-29,25.22222,582
2017-04-30,79.18426,704
2017-05-01,23.971420000000002,691
2017-05-02,18.76099,468
2017-05-03,21.33846,691
2017-05-04,15.45651,358
2017-05-05,16.37894,311
2017-05-06,15.830739999999999,237
2017-05-07,10.45169,223
2017-05-08,7.90746,118
2017-05-09,7.46622,152
2017-05-10,3.8843,58
2017-05-11,3.3508400000000003,57
2017-05-12,3.47442,53
2017-05-13,4.66625,71
2017-05-14,5.11929,48
2017-05-15,3.15006,45
2017-05-16,1.98691,34
2017-05-17,1.4036,24
2017-05-18,1.32184,19
2017-05-19,1.17654,17
2017-05-20,2.00782,21
2017-05-21,2.19118,16
2017-05-22,1.00552,12
2017-05-23,0.9752299999999999,10
2017-05-24,8.333689999999999,28
2017-05-25,14.837010000000001,58
2017-05-26,10.77605,58
