period,ratio,1
2017-06-15,100.0,445
2017-06-16,14.99872,331
2017-06-17,16.530739999999998,438
2017-06-18,17.67746,390
2017-06-19,6.675610000000001,227
2017-06-20,5.682919999999999,172
2017-06-21,5.12058,106
2017-06-22,4.61182,96
2017-06-23,5.36995,75
2017-06-24,8.19847,116
2017-06-25,5.16223,135
2017-06-26,3.14297,83
2017-06-27,2.6244099999999997,80
2017-06-28,2.29845,60
2017-06-29,1.6542,51
2017-06-30,1.48738,38
2017-07-01,1.68839,41
2017-07-02,1.50027,40
2017-07-03,0.9360200000000001,21
2017-07-04,1.10933,17
2017-07-05,0.56713,12
2017-07-06,0.5042800000000001,6
2017-07-07,0.52974,5
2017-07-08,0.5737300000000001,12
2017-07-09,0.48818999999999996,13
2017-07-10,0.36899,10
2017-07-11,0.41458,6
2017-07-12,3.13903,30
2017-07-13,3.52507,52
2017-07-14,2.92375,63
2017-07-15,4.66391,50
