period,ratio,1
2017-06-28,100.0,839
2017-06-29,33.76522,796
2017-06-30,22.05574,493
2017-07-01,29.63052,635
2017-07-02,38.9182,822
2017-07-03,17.39874,470
2017-07-04,12.33254,346
2017-07-05,8.51718,269
2017-07-06,7.497560000000001,191
2017-07-07,10.28529,192
2017-07-08,10.76327,227
2017-07-09,11.317960000000001,307
2017-07-10,8.26425,156
2017-07-11,5.20654,149
2017-07-12,4.5875900000000005,106
2017-07-13,4.3089699999999995,100
2017-07-14,5.42091,95
2017-07-15,8.65855,155
2017-07-16,8.978819999999999,167
2017-07-17,3.8392,110
2017-07-18,3.0502,93
2017-07-19,2.8000599999999998,76
2017-07-20,4.110119999999999,77
2017-07-21,2.14646,51
2017-07-22,2.20897,56
2017-07-23,2.00345,54
2017-07-24,1.38028,44
2017-07-25,1.1173899999999999,44
2017-07-26,1.26955,61
2017-07-27,1.39622,57
2017-07-28,1.28282,46
