period,ratio,1
2018-02-07,68.29835,50.0
2018-02-08,56.88125,25.0
2018-02-09,54.733059999999995,12.0
2018-02-10,100.0,22.0
2018-02-11,56.000840000000004,11.0
2018-02-12,44.22453,16.0
2018-02-13,41.04803,8.0
2018-02-14,18.00957,5.0
2018-02-15,22.313000000000002,4.0
2018-02-16,24.71474,3.0
2018-02-17,25.86984,5.0
2018-02-18,23.59487,2.0
2018-02-19,7.8884300000000005,3.0
2018-02-20,5.05705,3.0
2018-02-21,4.40907,2.0
2018-02-22,4.6908,1.0
2018-02-23,5.08522,2.0
2018-02-24,6.55726,2.0
2018-02-25,6.071269999999999,
2018-02-26,5.3106,2.0
2018-02-27,10.28313,1.0
2018-02-28,15.8966,3.0
2018-03-01,20.059160000000002,1.0
2018-03-02,15.093670000000001,5.0
2018-03-03,21.03817,
2018-03-04,19.383010000000002,3.0
2018-03-05,12.75531,1.0
2018-03-06,12.60036,2.0
2018-03-07,11.94534,4.0
