period,ratio,1
2017-05-03,100.0,506
2017-05-04,29.53835,451
2017-05-05,38.79953,789
2017-05-06,28.849429999999998,480
2017-05-07,30.47762,455
2017-05-08,20.55955,218
2017-05-09,26.22475,543
2017-05-10,11.6245,171
2017-05-11,10.68939,106
2017-05-12,12.244489999999999,105
2017-05-13,20.90255,255
2017-05-14,18.07593,300
2017-05-15,10.68768,143
2017-05-16,9.83202,110
2017-05-17,8.3263,68
2017-05-18,12.38408,84
2017-05-19,17.02445,45
2017-05-20,14.882610000000001,56
2017-05-21,15.69915,75
2017-05-22,10.63658,55
2017-05-23,9.7995,63
2017-05-24,7.24401,62
2017-05-25,6.47294,52
2017-05-26,7.24695,43
2017-05-27,10.46252,44
2017-05-28,10.53415,65
2017-05-29,6.727930000000001,52
2017-05-30,4.263380000000001,37
2017-05-31,5.30509,34
2017-06-01,3.3182400000000003,32
2017-06-02,3.6822699999999995,36
2017-06-03,5.27551,48
