period,ratio,1
2018-01-17,96.74892,25
2018-01-18,97.00014,23
2018-01-19,96.33515,27
2018-01-20,100.0,28
2018-01-21,89.86256,36
2018-01-22,93.54219,21
2018-01-23,65.98196999999999,25
2018-01-24,54.086000000000006,8
2018-01-25,38.00797,13
2018-01-26,33.19048,6
2018-01-27,38.28875,12
2018-01-28,37.919309999999996,12
2018-01-29,32.510709999999996,10
2018-01-30,26.93955,10
2018-01-31,69.52859000000001,19
2018-02-01,30.397509999999997,9
2018-02-02,29.673409999999997,5
2018-02-03,32.25949,15
2018-02-04,33.10181,13
2018-02-05,21.54573,4
2018-02-06,21.53095,2
2018-02-07,20.36352,7
2018-02-08,15.3687,4
2018-02-09,15.871129999999999,1
2018-02-10,16.31446,3
2018-02-11,16.048470000000002,2
2018-02-12,12.708730000000001,5
2018-02-13,99.26111999999999,10
2018-02-14,51.36692,9
2018-02-15,62.49445,9
2018-02-16,71.58268000000001,7
2018-02-17,61.54869,18
